source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,l,b,ruwe,distance_bj,distance_bj_low,distance_bj_high,Name,Mx,Mx_err,Mo,Mo_err,RV,RV_err,Period,Period_err,Spin_period,Spin_period_err,distance_para,pm_l_poleski,pm_b_poleski,galactic distance,circular velocity,LSR velocity,mu_l_sol,mu_b_sol,RV_r_sol,mu_l_rot,mu_b_rot,RV_rot,Peculiar Velocity,Peculiar Radial Velocity,peculiar_mu_l,peculiar_mu_b,Peculiar Velocity 3D,dist_err,SpType,Mod_SpType,SpColor
3131755947406031104,98.82616381073139,0.01171821728348732,5.551744844144263,0.01200556755065918,-0.4194122332666873,0.013308585621416569,0.40481488843078406,0.0130388755351305,0.14244424425253302,0.014909006655216217,,,12.496829986572266,206.1527475102726,-1.0423267344157698,1.0142080783843994,6.2935537,5.7987285,6.8912183,,,,,,,,,,,,7.020290677573078,-0.5530376525233651,-0.1842038821535089,14.074284293717522,244.66490305855032,-61.49049220335129,0.24964905130126158,-0.24515568449936162,15.824389182212544,-0.5479911411122967,0.026700069646552062,75.60077200949067,7.666333641596362,,-0.25469556271232996,0.034251732699300645,,0.7347826581741871,B1IIIe-B2Ve,xkcd:light green,xkcd:green
3131822364779745536,98.24690241608782,0.017513766884803772,5.800320528353365,0.016286488622426987,-0.02593417315151327,0.02014586515724659,-0.42836049364061723,0.016182685270905495,0.5403983439245413,0.022634414955973625,,,8.879788398742676,205.6665423995996,-1.4395259578170154,1.0950647592544556,1.7459602,1.6990325,1.8145215000000001,,,,,,,,,,,,1.8504867959766274,0.3673831376644901,-0.22179928766540308,9.752535428779757,241.17835427996079,-86.33994922914908,0.9159486411834474,-0.8706141908558768,15.810966171414497,-0.8803983811151251,0.05098726367435337,20.09305864080047,5.658594493993785,,0.33183287759616775,0.5978276395161204,,0.07750705841639971,B0Vpe,xkcd:purple,xkcd:green
3423526544838563328,91.86088634197857,0.015897393226623535,22.096597258920347,0.013606945052742958,0.5732377211072881,0.01989789865911007,-0.6083328898340276,0.013670166954398155,0.13811993413445758,0.0180746391415596,,,12.166335105895996,188.38532157936345,0.81375073815519,1.2191224098205566,5.9759614,5.365549,6.8845845,,,,,,,,,,,,7.240084541500836,0.8104328282649151,0.2046192088358929,14.08845424557231,244.6745370681396,-20.325791767248717,0.4193895650319559,-0.2746285478339569,12.558613411683893,-0.05937297381249624,-0.007273371151148632,25.074347848336892,18.78035940805756,,0.45041623704545547,0.48652112782099843,,0.9474513310628977,B0.5Ve,xkcd:purple,xkcd:green
3431561565357225088,88.9793400429246,0.02533307857811451,28.78510745617743,0.019279194995760918,0.6335009708782582,0.03444184735417366,-2.188869529714144,0.021136434748768806,0.5974982986364249,0.03006207011640072,,,10.010053634643555,181.2839667823892,1.8595308169574565,1.5339045524597168,1.5332568000000002,1.4626346000000001,1.6055363,,,,,,,,,,,,1.6736449330184546,2.2111430331762474,-0.5507447549009045,9.682125486831643,241.10999065259332,-4.497280317673884,1.8375412928854178,-1.094750594570469,10.849570599193415,-0.0023776960740316613,-0.003736299662956117,0.9936072940052465,4.8283700151532996,,0.37597943636486125,0.5477421393325206,,0.08420648467314708,B5ne,xkcd:green,xkcd:green
3441207615229815040,84.72739245821431,0.020250700414180756,26.31577524440175,0.015788812190294266,-0.5898287895613142,0.030902111902832985,-2.879557993302878,0.01621093973517418,0.5245380785708109,0.023250581696629524,,,8.601999282836914,181.44504956690048,-2.643537066457817,1.2853295803070068,1.7654119000000001,1.7061410000000001,1.8312757999999998,,,,,,,,,,,,1.9064392860183996,2.12603198111763,-2.0297143279424583,9.91307207455401,241.332469074107,-4.9441562552609035,1.5921647719559437,-0.8458520153597366,11.47820586929517,-0.002910107792659552,0.005834077041763114,1.2861040698120199,10.921854887118766,,0.5367773169543458,-1.1896963896244848,,0.08450448914978252,O9.7IIIe,xkcd:bright blue,xkcd:blue
4040960662373474176,265.75551465281137,0.08151785284280777,-36.37284591519637,0.05715549737215042,-4.482602975761192,0.10855074971914291,-1.6461457547450966,0.0531751848757267,0.015284659682691548,0.09846801310777664,,,15.22121810913086,353.370063329925,-3.4202891724245283,0.8607932329177856,7.460871,5.869371,9.613221,,,,,,,,,,,,65.42507460158939,-3.7415792978069162,2.967171994069623,1.1424602984374563,221.7750593509839,-182.08843091206185,-0.4172536219797212,-0.2299706061379254,-8.687845243651008,-2.849185530911877,-0.28194729733137247,-23.386370215120216,124.17847532057675,,-0.4751401449153181,3.479089897538921,,421.48646009710285,OI,xkcd:blue,xkcd:blue
4054559284753424000,263.86499688214946,0.32869571447372437,-32.931823120905946,0.262505441904068,-5.229906836623692,0.44514283537864685,-8.582699679934175,0.336903840303421,0.03533694862391942,0.41484180092811584,,,18.914875030517578,355.45760136708867,-0.27304137285712365,1.1805843114852905,4.114153,3.4940325,5.7991777,IGR J17354-3255,,,29.6,0.0,,,8.447,0.002,,,28.298991252547044,-10.048295080691561,-0.2154652803938758,4.061905124162813,233.05438429106036,-36.86288834935322,-0.7390669583213499,-0.3920851631846769,-9.652673428693388,-0.1157558576446662,-0.004596805930844285,-9.375145173919023,179.31751208771985,,-9.193472264725544,0.18121668872164537,,332.2189649309201,O8.5Iab(f) or O9Iab,xkcd:blue,xkcd:blue
4056922105185686784,264.79812927251425,0.040432728826999664,-30.34381326584938,0.032697077840566635,-0.42745718004650846,0.04873871058225632,3.760039450836629,0.033256132155656815,0.5159549421559745,0.0480206273496151,,,12.643312454223633,358.067753895708,0.4452361176333438,0.8886273503303528,2.0123938,1.8478392,2.1725132,XTE J1739-302,,,33.7,,,,51.47,,,,1.9381537384279914,2.957305428865046,2.3611355134821164,6.1391861384934066,236.85051963943886,-10.52907473964488,-1.463129104319514,-0.7883066543613741,-10.394044570939,-0.010730446324113116,0.0021232573055431454,-1.9632275291932542,51.84450450085234,,4.431164979508673,3.1473189105379475,,0.18038660126096484,O8Iab(f),xkcd:blue,xkcd:blue
4060784345959549184,266.19068598153774,0.019861849024891853,-27.2290321367955,0.01568031683564186,-0.8569741814419296,0.02389109507203102,-2.295820285732529,0.01557347271591425,0.787333882479544,0.023699261248111725,,,8.234563827514648,1.3578175114162994,1.0519589547965902,0.8026602268218994,1.215508,1.1780566,1.2605671,RX J1744.7-2713,,,14.6,,,,,,3245.0,350.0,1.2701091903357549,-2.4057735164992513,-0.46631461412858083,6.935097906675215,237.98275374875502,6.575199490446763,-2.3154116556117668,-1.2834452105688585,-11.256890528307533,-0.004384344992003306,-0.0031217233093451505,0.8334903816071189,4.751780739450817,,-0.08597751589548124,0.8202523197496229,,0.038231111584578314,B0.5 III-Ve,xkcd:green,xkcd:green
4063908810076415872,268.6052987030251,0.022245995700359344,-26.331274336947732,0.017260586842894554,-0.5057220749359188,0.02862905152142048,-0.667794468304362,0.018198028206825256,0.3963276780006648,0.026676177978515625,,,11.663725852966309,3.235979885614684,-0.33555745740311615,1.087967872619629,2.3734287,2.2324102,2.5326438,IGR J17544-2619,1.4,,23.0,2.0,-46.8,4.0,4.92693,0.00036,71.49,0.02,2.5231646829326984,-0.8318238551198182,0.0988602196487565,5.7819487124757405,236.29568305842508,18.679952326802262,-1.152765456344392,-0.6815537902937753,-11.505771041838011,-0.03306205975903763,0.002840327313674349,3.8707071953044316,9.611649858031948,-39.16493615346642,0.3540036609836116,0.7775736826288574,40.32711292540673,0.1698301528941027,O9Ib,xkcd:blue,xkcd:blue
4070770243676311936,269.64397104543735,0.2703890800476074,-21.389332109203,0.19027167558670044,-2.36538712986673,0.3511601388454437,-3.810504961475337,0.23855186998844147,0.133383862286102,0.22734680771827698,,,18.813751220703125,7.98621486794217,1.3265957398942791,1.2601463794708252,5.991798,4.5084336,9.078527,,,,,,,,,,,,7.497158823119456,-4.48255485892972,0.14733048650189942,2.368909222729778,228.1906068050351,108.74580398969928,-0.421377867269656,-0.25726476071271764,-12.757347834417118,-0.9303947849272874,-0.06522681955796161,23.251926248196135,89.91335183175985,,-3.1307822067327766,0.46982206677257865,,12.77857078195223,,xkcd:grey,xkcd:grey
4070968778561141760,270.6747368583342,0.10467880219221115,-20.28816679699591,0.08847612142562866,-3.4065403956576787,0.12249838560819626,-5.488820512486482,0.09348345547914505,-0.020746656979534317,0.13062472641468048,,,16.801586151123047,9.420451483310611,1.0361026058400398,1.020175576210022,7.4393853,5.0848633,10.331755999999999,IGR J18027-2016,1.5,0.4,20.0,3.0,51.7,2.4,4.5696,0.0009,139.612,0.006,-48.20053664484148,-6.454986779143893,0.2545854799816391,1.4634887557384586,223.93302952560393,203.73126647752275,-0.3303453414768317,-0.20888508310048284,-13.015691684413042,-3.8503867482596945,-0.09050109814274752,31.68644722068659,82.54119651516633,33.02924446372646,-2.2742546894073667,0.5539716612248695,88.90433123307272,303.4793469851124,B1Ib,xkcd:red,xkcd:red
4097365235226829312,274.65790272639975,0.15139789879322052,-17.0466781588456,0.13582104444503784,-1.5716344381062806,0.175187885761261,-4.595354065094506,0.1301264762878418,0.4049875876480283,0.16542820632457733,,,15.919184684753418,14.080442512446384,-0.704044807799442,1.4699534177780151,2.3352253000000003,1.7089199000000002,3.2485417,SAX J1818.6-1703,,,,,,,30.0,,,,2.469211478325831,-4.790834949389272,-0.7970033113686185,5.912461624413876,236.50211021727256,78.78356731660585,-0.9543729005666274,-0.7018541036534344,-13.689750481863394,-0.594102024005278,0.024120550139996214,15.76179000968727,35.91385245709321,,-3.242360024817367,-0.1192697578551803,,1.0086166548158626,B0.5Iab,xkcd:red,xkcd:red
4104196427943626624,276.5627681201673,0.012748370878398418,-14.848438248314068,0.011323812417685986,7.425312749534734,0.01417446881532669,-8.151225884328909,0.011673848144710064,0.4900256100180399,0.015014423057436943,,,10.798686027526855,16.881564472210624,-1.2892552605096488,0.7499160170555115,1.9012328,1.8470352,1.9708965,LS 5039,,,23.0,,17.3,0.5,3.90607,8e-05,8.891,0.001,2.040709668139969,-3.7327492501273345,-10.375178836117982,6.355172911642472,237.17111763687163,87.67868081014093,-1.0960773575712812,-0.8787839022581286,-14.109344132673334,-0.7553868136164593,0.04832382968446789,15.088815925447,87.6704119522854,16.320528207226335,-1.881285078939594,-9.544718763544322,89.17657076186715,0.0625275040088767,ON6V((f))z,xkcd:blue,xkcd:blue
4146789141900648576,271.1624089614886,0.23183205723762512,-14.9464336382636,0.19731421768665314,2.8163949695952675,0.3242073357105255,0.5248669367618788,0.2142820507287979,0.35637339844069704,0.2563777565956116,,,19.09976577758789,14.30687793079159,3.2517753399711236,0.9389222860336304,3.9536619,2.7067759999999996,5.2580103,,,,,,,,,,,,2.806045581335406,1.8355272451174276,-2.1996376198135343,4.4337551025813475,233.8542898690123,105.52535322839846,-0.560787863938382,-0.36304064607054637,-14.234657675005737,-0.9851968784915958,-0.14795552345015076,26.549637763503615,70.83293181171622,,3.3815119875474053,-1.688641450292837,,2.018690716522475,,xkcd:grey,xkcd:grey
4152643113595580416,275.3323425004492,0.2298687994480133,-13.310890956750724,0.2109176516532898,-4.75717570226309,0.2571612000465393,-7.1269597874352915,0.22176195681095123,0.11183301870190533,0.210150808095932,,,18.370080947875977,17.68122944365532,0.48526330998641776,1.0482540130615234,4.2838755,2.5541039999999997,5.7608906,IGR J18214-1318,,,,,,,5.4246,0.0004,,,8.941902951448835,-8.528933161134926,0.8255759243188876,4.271598264345688,233.51370910716855,134.66076991400436,-0.4765866663517317,-0.3682534387396508,-14.484273815655245,-1.6013709161554113,-0.027144608733296553,34.1087931142356,133.31633203115507,,-6.450975578627783,1.2209739717918349,,16.803160220250376,B0V-O9I,xkcd:red,xkcd:red
4155000844481174656,278.36569954826433,0.1535262018442154,-10.5901247948528,0.14745554327964783,0.9373345779226703,0.17834846675395966,-0.605058544140186,0.14974719285964966,1.077420939495517,0.19435559213161469,,,11.717418670654297,21.470675280813587,-0.874250826718959,8.23302936553955,0.8948812,0.7905605,1.1043906,ATO J278.3657-10.5901,,,14.6,,,,,,,,0.928142347473061,-0.10160500949924658,-1.1110213206105315,7.324641748649029,238.49210205390727,96.33359066778361,-2.0517912383993537,-1.8455692561022277,-14.910764018952339,-0.9624765926374704,0.035013189762720005,8.746958320779779,12.706075638998554,,2.9126628215375776,0.6995347457289761,,0.1674272783393442,B0.5Ve,xkcd:purple,xkcd:green
4155023796790984064,278.3679185343803,0.02396053820848465,-10.40243295086028,0.0206461064517498,0.014129598024954813,0.02704082801938057,-0.10350403724001421,0.02252841740846634,0.47356343645215393,0.028008315712213516,,,10.96163558959961,21.63824683138313,-0.7896417890712586,0.8154472708702087,1.9425329999999998,1.8258368,2.054208,SNR 021.5-00.9,,,17.5,,,,,,,,2.1116495130870057,-0.08515719185856126,-0.0605060653165717,6.384827301700764,237.21431530789803,110.85221366024189,-0.9404363763322083,-0.8478578899842828,-14.94769522358963,-1.2107112092083196,0.036010017779761254,18.846323423937164,20.241726061995866,,2.065990393681967,0.7513418068879499,,0.12489086294156568,B0Ve,xkcd:purple,xkcd:green
4156747212545110400,278.8576017596259,2.8617913722991943,-7.614004545977431,2.1571056842803955,,,,,,,,,20.38705062866211,24.33602586714134,0.06569920978307321,,,,,,,,,,,,,,,,1.0,,,0.0,1.6803199999999998,inf,,,-15.453451310017302,,,nan,,,,,,,M5III-V,xkcd:grey,xkcd:grey
4253473896214500096,280.1953568961291,0.012800917960703373,-5.680628093067283,0.011992454528808594,-1.024953867964975,0.016244513913989067,-2.9397122252012013,0.01544041559100151,0.23260881745470705,0.01454104483127594,2.2828214168548584,28.665679931640625,11.229875564575195,26.66356550809258,-0.22748946896916325,0.8388378620147705,3.8791658,3.6804189999999997,4.0827747,,,,,,,,,,,,4.299063169411956,-3.0811369812473988,-0.44613148425484056,4.996433531133402,234.94980512111817,171.01524873534385,-0.3974072862910663,-0.41672865530061043,-15.724206436025602,-2.725365934528782,0.014433776102392652,40.97870284646479,1.1116644186707911,,0.04163623957244944,-0.043836605056622784,,0.26874677823027415,B5V,xckd:black,xkcd:red
4255891924062617088,283.8766800200503,0.014235791750252247,-2.604679419397789,0.014256108552217484,-2.519200396441113,0.016839295625686646,-6.766008688499971,0.015563220717012882,0.07777430499571139,0.016119282692670822,,,13.440664291381836,31.07634694239799,-2.092060444110593,1.099928379058838,7.386871,6.600535,8.207930000000001,XTE J1855-026,,,,,,,6.067,0.004,361.1,0.4,12.85771695491386,-7.167415166949448,-0.8679884992724095,4.225994014415901,233.415687014504,231.0968981478612,-0.17345718055237533,-0.23387586971119015,-15.981747589863017,-6.417711609900653,0.11793155427289131,58.61320749849757,33.173219196699904,,-0.5762463764964192,-0.7520441838341108,,2.664854085035304,B0Iaep,xkcd:green,xkcd:red
4256500538116700160,280.251804741005,0.03932623937726021,-5.596266865591954,0.033235520124435425,-2.0680431345707846,0.046430107206106186,-5.376487117697893,0.04031432792544365,-0.0698917346894323,0.040199145674705505,,,12.965173721313477,26.764284956669265,-0.23881101580482592,1.644775152206421,13.7243,10.89538,17.75184,,,,,,,,,,,,-14.307843473102421,-5.724411931387568,-0.6438355170417409,7.418736787311682,238.61123018870128,117.07540335749637,-0.11190105337213894,-0.11783670504463015,-15.735512843263681,-6.3919700094687135,0.0006711814574009612,9.535568929327383,61.19626581708626,,0.7794591314532848,-0.5266699934545117,,8.229343378325018,B1Ib,xkcd:red,xkcd:red
4258160560148155648,281.2566191660608,0.018891027197241783,-4.565759042374355,0.019158221781253815,-1.366159546567521,0.024363426491618156,-5.594980738525201,0.022116554901003838,0.16398885192740253,0.023681366816163063,,,12.755313873291016,28.13837812606104,-0.6579091376358055,0.9904429912567139,4.9657944,4.4244520000000005,5.6392383,IGR J18450-0435,,,29.6,,61.0,1.4,4.73983,0.00028,,,6.0979754919114715,-5.596216970670979,-1.3610866939029658,4.439269383378275,233.86566005666097,201.4574106750484,-0.29311593218176657,-0.33063739520444696,-15.849039520111806,-3.8246950781625833,0.04538400619772633,50.671227232530356,43.0369867262063,26.17781228758145,-1.4784059603266293,-1.0758333048962452,50.37320798435918,0.8805988502429251,O9.5I,xkcd:blue,xkcd:blue
4258428501693172736,282.0716861216644,0.13653123378753662,-3.1713676837385054,0.14190861582756042,-1.6872252358565853,0.15914671123027802,-3.6522772722036527,0.13722214102745056,0.36810538324327063,0.17614328861236572,,,17.024457931518555,29.75031783963986,-0.7453435873024522,1.5427119731903076,2.5518967,1.9922505000000001,3.4020479,IGR J18483-0311,,,,,,,18.545,0.003,21.0526,0.0005,2.716613354548873,-4.019097414822756,-0.18087078186292796,6.068213887458148,236.74280386140308,156.70037863160974,-0.533092040826394,-0.6455955850940852,-16.024899710271026,-2.393228220161969,0.043205880027532756,29.910878781631265,14.167498664891731,,-1.0927771538343931,0.4215189232036245,,1.2999353770446576,B0.5-1Iab,xkcd:red,xkcd:red
4259088994635370752,281.5533010323846,0.09376149624586105,-2.3739097448759168,0.09704077988862991,-1.6014907067769724,0.11734642833471298,-2.1504326332738555,0.10132133960723877,0.6764355935672552,0.12099660933017731,,,17.650903701782227,30.22372840554395,0.07923084081716135,0.984644889831543,1.6504329,1.3391590000000002,2.0476625,,,,,,,,,,,,1.47833734580168,-2.6462259339821044,0.43199687552420307,6.7750485349620115,237.76547048550734,142.89456011921058,-0.807207032557862,-0.9686272598460833,-16.188349840951997,-2.058849799586094,-0.00426163575272795,20.041740477180422,11.124230374645697,,0.21983089816185175,1.4048857711230143,,0.26443582802150756,,xkcd:grey,xkcd:grey
4268774695647764352,285.9141280353291,0.19355013966560364,3.2043579681435252,0.19041502475738525,-1.7901359305974884,0.25083205103874207,-4.336556449339966,0.24071171879768372,0.00046904205397502174,0.21388882398605347,,,18.542234420776367,37.17720468290918,-1.2527903447736417,1.016188144683838,4.513077,3.8434993,5.611925,4U 1901+03,,,,,,,22.5827,0.0002,2.761,0.001,2132.004990864324,-4.672635855744124,-0.42045528649616354,5.308643348689798,235.50754419803786,217.13434663618702,-0.20146938297591674,-0.3723825563024554,-16.653173168059592,-4.672989019452725,0.07801247475330175,49.70683333417153,5.09065508651106,,0.20182254668451804,-0.12608520494700987,,972219.9456611013,B8-9 IVe,xkcd:dark purple,xkcd:green
4278536022438800640,281.403473368695,0.16806592047214508,0.8631594680204066,0.18489982187747955,-1.9223053764878588,0.1918722540140152,-3.981582670513548,0.1704069823026657,0.08614348936089142,0.2158959060907364,,,18.606775283813477,33.03636942521391,1.6893586565524012,0.9489673972129822,4.8330103,3.970275,6.900942,GS 1843+009,,,13.5,0.0,,,,,29.4764,0.0008,11.608538351756081,-4.419577076344119,-0.12488790518501135,4.873119555698705,234.7202390122679,212.74713419999682,-0.24066932715137956,-0.3104180936661817,-16.685130702520002,-4.407150281211857,-0.11133680254820029,51.70816877671037,8.578438973390034,,0.22824253201911748,0.29686699102937064,,29.093735631508533,B0-2IV-Ve,xkcd:purple,xkcd:green
4293406612283985024,287.9565063699124,0.01839637942612171,4.982708527256882,0.01836821436882019,-3.0269258944121806,0.02358563244342804,-4.776844591679762,0.023861438035964966,0.11817711247763943,0.023269137367606163,,,12.60274887084961,39.69407310529392,-2.244594208819768,1.2414010763168335,6.3208223,5.5387407,7.907363999999999,SS 433,4.2,0.4,11.3,0.6,69.0,4.7,13.08,0.0,,,8.461875392235635,-5.637365080515104,0.4479280883268187,5.205502052025225,235.32685758381035,233.7675252681659,-0.11905262505945725,-0.27568922475721885,-16.68568981131006,-6.133609612657452,0.11145555949659502,54.41532318418594,26.004308206426003,31.270366627124123,0.6152971572018053,0.6121617535874425,40.67013491850688,1.6661478416707238,A3-7 I,xkcd:grey,xkcd:grey
4306419980916246656,287.70087185633383,0.6632866859436035,7.597656302411205,0.8158612847328186,-3.786420226899895,0.8647276163101196,-9.027830218995849,0.9569331407546997,0.5217824132401065,0.7401312589645386,,,20.154319763183594,41.896989864779755,-0.8116366366050681,1.451072096824646,8.045845,3.9519343,10.916799000000001,4U 1909+07,,,32.0,0.0,,,4.4007,0.0009,603.6,0.1,1.9165076756617974,-9.750758821117673,-0.8725818071030246,5.791018513131259,236.3101724177387,220.63336395436775,-0.07632801765578909,-0.20561914025518782,-17.011560803116243,-6.7211213094031566,0.02384504901266956,45.61183098759547,115.67147344597582,,-2.9533094940587263,-0.6908077158605064,,2.7185033508402996,O7.5-9.5If,xkcd:blue,xkcd:blue
4309225217336733824,287.4047303861521,0.05965148285031319,9.832011185333132,0.06551249325275421,-2.7485657819302163,0.07393015176057816,-2.455443176178704,0.0764160305261612,0.2326282846644742,0.07313711941242218,,,16.79393768310547,43.743818692468906,0.47964676300186876,0.8838530778884888,3.1702651,2.4662412,3.9960024,4U 1907+097,,,27.8,,,,8.3753,0.0003,437.5,0.0,4.298703407637321,-3.454913205416851,1.2835068336695683,6.256312008712719,237.02569457915087,212.0024250550146,-0.15689467347999975,-0.4961515910589379,-17.26887321242488,-4.523860000310281,-0.027515243159148984,37.91395028691153,32.814646342307924,,1.2258414683734293,1.807173667887655,,1.35148993122834,O8-9 Ia,xkcd:blue,xkcd:blue
4309253392325650176,288.5176059060096,0.3038829267024994,9.882864373650197,0.3366641402244568,-1.5972729990761414,0.3822231590747833,-5.515624391179957,0.43199238181114197,0.3609060073102918,0.3850174844264984,,,18.248119354248047,44.29634703521837,-0.4687718341225378,1.8877474069595337,3.4628544999999997,2.5719436,5.005523,IGR J19140+0951,,,,,,,13.558,0.004,5937.0,0.0,2.7708045301120245,-5.619080400648904,-1.1829323350049783,6.165627191085732,236.890344077271,217.17551713064864,-0.13352283308122775,-0.4715930308001013,-17.165033553026802,-4.763080503467078,0.026440204828199046,40.1280897244614,16.949254564575725,,-0.7224770641005973,-0.7377795090330761,,2.955916965671565,B0.5Ia,xkcd:red,xkcd:red
4310118570535453696,284.75680882608543,0.2963730990886688,8.245457254312521,0.33733880519866943,-1.990330774755356,0.36828628182411194,-3.255504337241219,0.36267372965812683,-0.09095131417807156,0.3779982924461365,,,19.470138549804688,41.134383384326995,2.0764458051903394,0.983248233795166,8.6742705,3.5905085,12.280615,XTE J1859+083,,,12.5,,,,37.97,0.09,9.79156,1e-05,-10.994893356264454,-3.8065332857455756,0.26463073752993077,5.928374365840669,236.52697876988904,212.35015569285082,-0.07633419250237032,-0.16966923811689386,-17.34482880594559,-6.777314854441313,-0.05126851944776291,42.291387189524336,126.86608644820556,,3.0471157611981075,0.48556849509458755,,45.69533658588257,B0-2Ve,xkcd:purple,xkcd:green
4310649153642824320,286.1977687539877,0.5593506097793579,9.044911040402665,0.6179036498069763,-0.8740526031784608,0.7261876463890076,-4.776992721613207,0.8123673796653748,0.32751956172944796,0.6127469539642334,,,19.756729125976562,42.49718850001616,1.1748721935698823,1.1862144470214844,9.385817999999999,7.611936,12.286726,XTE J1906+090,,,,,,,81.4,0.1,89.17,0.02,3.0532527422776163,-4.636993512852653,-1.4428855038536512,6.4577462356570035,237.31972241484803,200.84230513992077,-0.06139613807064406,-0.16288938322058524,-17.30271256410988,-6.68481913629571,-0.01925500751837419,33.09700235058987,109.3219222132091,,2.1092217615137008,-1.2607411131146917,,5.712242980646789,Be?,xkcd:green,xkcd:red
4323316622779495680,292.48292610722393,0.648832380771637,18.310605976333413,0.7901376485824585,-3.0917860808492414,0.8221308588981628,-4.182762112022142,1.041157841682434,0.24756403594072215,0.8005983233451843,,,20.31412696838379,53.54007422452243,0.11502218303520666,1.2353993654251099,4.8145503,3.3749272,6.354769500000001,IGR J19294+1816,,,12.5,0.0,,,117.2,0.2,12.44,,4.039358932730619,-5.15851832253277,0.6665799063838725,6.554885248616636,237.4583783602528,235.7290537246548,0.026475812637807863,-0.33149960517484983,-17.371343186439717,-6.10022707312999,-0.004063186714505182,37.149141116970775,30.972193585817127,,0.915232937959412,1.0021426982732276,,13.06289896529182,B1Ve,xkcd:light purple,xkcd:green
4512787627579740032,287.8284321301368,0.036209411919116974,15.5424152324057,0.03783654049038887,-2.3316551907380143,0.049541350454092026,-5.026141821941105,0.04540832340717316,-0.11893602365210737,0.04806249961256981,,,13.4966402053833,49.00379131724761,2.746286085927929,3.0965657234191895,9.401531,7.9131543,10.764702,,,,,,,,,,,,-8.407881559291406,-5.533326546664774,-0.28463111343608866,7.361640288957059,238.53911811875176,197.47110749007686,-0.017287589522350072,-0.15169439403826343,-17.69375448704674,-6.390834309804705,-0.02050909924595267,17.21014708874095,39.30436009269336,,0.8747953526622814,-0.11242762015187255,,3.397656923254773,Be,xkcd:green,xkcd:green
5255509901121774976,154.7315592681715,0.00934557057917118,-58.94609420856299,0.009438585489988327,-6.454306520313594,0.013439311645925045,2.256007949459996,0.01335159968584776,0.2273178405234294,0.010232986882328987,,,12.269230842590332,284.351776705235,-1.6900802660463154,1.016937255859375,4.3240635,4.137192,4.603395000000001,1FGL J1018.6-5856,2.0,,22.9,,55.3,13.1,16.5507,0.0004,,,4.3991267807989365,-6.6488043210162475,-1.5940657536704546,8.224390944762524,239.5755914794418,-227.8206661909276,-0.67496136805974,-0.35553459858652636,10.718108599517032,-6.079653025900756,0.002975844574338331,2.0860086403756894,25.53825156735269,42.49588276010728,0.10581007294424793,-1.2415069996582666,49.5792531678138,0.19803200020711922,O6V((f)),xkcd:blue,xkcd:blue
5258414192353423360,152.4456445370427,0.011654465459287167,-58.2932074753388,0.0111605329439044,-4.701857427618813,0.016455015167593956,3.558790662627249,0.014097332023084164,0.24250163068236905,0.013183098286390305,,,13.877196311950684,283.0000248080038,-1.8216728103108153,1.1141966581344604,3.5176284,3.3657556,3.6814539,GRO J1008-57,,,17.5,,,,247.8,0.4,93.587,0.005,4.123683610646765,-5.89136185982202,0.2535935462339908,8.117395163452638,239.4528833500555,-232.04378245271005,-0.8146152862310657,-0.43494864253911175,11.058081400276368,-6.120825999517268,-0.0017609519379931011,-0.9194767800752683,20.869410028067538,,1.0440794259263138,0.6903031407110956,,0.2241755083797281,B0 IIIVe,xkcd:green,xkcd:green
5259009543533179648,152.54941599149674,0.06864461302757263,-56.925542470323926,0.06404059380292892,-5.503265271921807,0.09442966431379318,3.098041592670957,0.08127795159816742,0.13270256636563818,0.07499072700738907,,,17.193578720092773,282.2567770691186,-0.6721253252335401,1.0070009231567383,3.7407244,3.1766985,4.526841999999999,IGR J10101-5654,,,,,,,,,,,7.535649289891492,-6.289615370273535,-0.5696743430054549,8.214021899231817,239.5637670501209,-230.16484014903068,-0.7580501747763444,-0.4213219504659998,11.085629802700494,-6.083492876154641,0.0011891987349540198,1.8115035570380202,10.13909516637676,,0.5519276806574505,-0.14954159127440916,,4.258424190264985,B0.5Ve or B0Ivpe,xkcd:bright green,xkcd:green
5311384333263075840,136.27840443491405,0.009726453572511673,-53.505413083748714,0.010898681357502937,-1.995531794135815,0.012393113225698471,2.273291749425569,0.013684997335076332,0.053045683314559514,0.011596191674470901,,,13.145345687866211,273.07612343985846,-4.303878231912306,0.9879712462425232,11.254567,10.003888000000002,12.576547,MAXI J0903-531,,,,,,,3.84,,14.055,0.001,18.851675339349033,-3.0242605213292317,0.06205496388453835,13.51139434301715,244.2744616348086,-144.58020488696408,-0.2158383262264908,-0.12377355005258518,13.534536579989897,-3.7794333207365223,0.13154825167785755,154.58932903785265,51.88106026661111,,0.9710111256337814,0.054280262259265966,,4.121120267669097,B1.5-2 III-Ve,xkcd:bright:green,xkcd:green
