source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,l,b,ruwe,distance_bj,distance_bj_low,distance_bj_high,Name,Mx,Mx_err,Mo,Mo_err,RV,RV_err,Period,Period_err,Spin_period,Spin_period_err,distance_para,pm_l_poleski,pm_b_poleski,galactic distance,circular velocity,LSR velocity,mu_l_sol,mu_b_sol,RV_r_sol,mu_l_rot,mu_b_rot,RV_rot,Peculiar Velocity,Peculiar Radial Velocity,peculiar_mu_l,peculiar_mu_b,Peculiar Velocity 3D,dist_err,SpType,Mod_SpType,SpColor,pm_l_err,pm_b_err,l_err,b_err,V_pec_tan_err,V_pec_3d_err
511220031584305536,26.750875487648646,0.011500537395477295,61.356572911514526,0.013774354942142963,-1.029427556881088,0.01621834933757782,-0.08166309914192828,0.016919506713747978,0.32796283875254345,0.02165328525006771,,,11.215371131896973,129.54110404226162,-0.8001119868579849,1.351809024810791,2.7401304,2.5974229,2.877874,RX J0146.9+6121,,,9.6,,,,330.0,,1407.4,3.0,3.0491259430600497,-0.985337469907104,-0.30903078653217847,10.117369848940804,241.52516398767023,-31.95449944575544,1.3078626323705722,-0.5889723333446671,-3.5057845056108183,-3.004905146750122,-0.03435886606673505,-39.66815818778916,10.105040852529028,,0.711705044472446,0.3143004128792237,,0.2013142527354372,B1III-Ve,xkcd:green,xkcd:green,0.016555104822638767,0.010050848681992335,0.011614669791115384,0.00759440228109904,11.649889690223876,
518990967445248256,29.577032913394262,0.008842416107654572,67.22318460660581,0.010229337960481644,-1.1979575137021086,0.010899312794208527,0.3002206665717444,0.013282542116940022,0.1332721013963377,0.013151251710951328,,,13.687518119812012,129.3522357669255,5.1887233924182254,1.092895269393921,5.6482246,5.216058,6.2012065000000005,IGR J01583+6713,,,12.5,,,,,,469.2,,7.503445878939821,-1.2346521179622485,-0.029475428469389678,12.498104217451575,243.53048134902082,-59.4466511647393,0.6340368597467319,-0.2703180870907844,-4.340525578154056,-2.275044026124958,0.20163434074544848,-91.16201737857676,10.929699615645315,,0.4063550484159777,0.03920831787594628,,0.7404378292195948,B2IVe,xkcd:dark purple,xkcd:green,0.010768922367384477,0.005896394241272626,0.008687019720280315,0.0045429953448122935,42.540037510257825,
519352324516039680,23.95771733364349,0.0074431453831493855,66.21202346679833,0.008329693228006363,-1.6256635994947488,0.008630420081317425,-0.02743521083805346,0.011114322580397129,0.1668629279602417,0.01096498966217041,,,12.461552619934082,127.39442158128841,3.7256576059257593,1.0535520315170288,5.563626500000001,5.248088399999999,5.9916035,IGR J01363+6610,,,12.5,,,,159.0,2.0,,,5.9929429036404605,-1.5938519151046047,-0.32120227619575814,12.337078133540114,243.40694447131082,-59.62044901281796,0.6385499035475829,-0.27711774582794346,-4.730887622433924,-2.426907291096585,0.14721496084645566,-90.25056905863555,7.194557965951878,,0.1945054724443973,-0.19129949121427034,,0.39381160205970045,B1Ve,xkcd:light purple,xkcd:green,0.008498332631651196,0.005074810774241822,0.007298405346797074,0.0038956812073531496,23.09677356267247,
524677469790488960,19.63319348306226,0.01089562103152275,63.74252240557648,0.012050527147948742,-1.6837604152272512,0.013374864123761654,0.5035569322350394,0.016997672617435455,0.13630637395963652,0.01634519174695015,,,14.304468154907227,125.92351442320867,1.0282648921450845,1.0173410177230835,5.6585684,5.234406699999999,6.1456973,4U 0115+634,,,17.5,,,,24.3174,0.0004,3.614316,5e-06,7.33641407184761,-1.7303085389189818,0.30765415653338307,12.350602674028679,243.41737970903503,-61.026549138189345,0.6235655487940277,-0.280178754985223,-4.812514980918908,-2.5090268021740987,0.04083785343158309,-92.4803264997379,15.250062218660323,,0.15515271446108914,0.546995058087023,,0.8797467884728718,B0.2Ve,xkcd:purple,xkcd:green,0.013175598125326638,0.008570131095468657,0.010670268540693093,0.006106107414402921,11.169265706416576,
524924310153249920,19.511227046863358,0.007461200468242168,65.29162260285469,0.008893749676644802,-1.2433985583085483,0.009154735133051872,0.7606173957665759,0.011805354617536068,0.1964171573898191,0.011268352158367634,,,10.520528793334961,125.70997540875491,2.563488419804798,0.944641649723053,4.5270576,4.3225546999999995,4.8506323,2S 0114+650,,,16.0,2.0,-31.0,5.0,11.5983,0.0006,10008.0,36.0,5.091204929798221,-1.3211378475864253,0.615770724556804,11.397508308296436,242.65367986781396,-50.68671112701422,0.7786042931208563,-0.34394356243495516,-5.0743600444446795,-2.7902006800021155,0.10575438924584739,-70.88370689452344,23.56484052371073,44.95806693896812,0.6904585392948341,0.8539598977459119,50.75952611871646,0.29207983061034437,B1Iae,xkcd:bright green,xkcd:green,0.008950742105208907,0.005478267611619001,0.007281116645392427,0.004152896805295252,14.235284041622949,31.268444565283588
1978365123143522176,323.5848682806499,0.011234178207814693,47.63337917570627,0.011219699867069721,-2.2116582562207454,0.014625879004597664,-2.55791755533225,0.01455289963632822,0.08351192645368731,0.014160461723804474,,,14.003633499145508,92.17160730696891,-3.1176825605720886,1.0569863319396973,8.518012,7.761804,9.59976,IGR J21347+4737,,,12.5,,,,,,322.7,0.6,11.97433758823135,-3.355327653532208,-0.4197032280413788,12.000740460416198,243.143835438971,-70.71927515159426,0.28006136847556323,-0.20571017463872476,-12.748142588691795,-4.207801531045261,-0.09540242149645735,-104.1329652322752,23.602155793437895,,0.5724125090374899,-0.11859063190619666,,2.030394415342535,B1--1.5III--V,xkcd:black,xkcd:red,0.014293988718640866,0.008065946761981309,0.011115704796428458,0.006152359494680778,58.106603460048625,
1979911002134040960,330.4091919702234,0.0112070357427001,50.16795238313883,0.011057302355766296,2.364625293266044,0.014718983322381973,-0.2937024864956449,0.013353955931961536,0.8781947661310571,0.013396814465522766,,,9.304606437683105,97.24776932144769,-4.041208697923339,0.9346024990081787,1.1175298,1.0990605,1.1369066,1H 2202+501,,,,,-16.8,2.5,,,,,1.1386995670739004,1.725094264393713,-1.6437042638757022,8.364063595591775,239.7334877327552,-2.3769544415100343,2.346474064359324,-1.5925472121470545,-11.563043701438762,-5.989550934264854,-0.031702467493027714,-2.4393862714864207,28.435879088816282,-2.797570027074819,5.368171134299244,-0.019454584235619993,28.5731625412758,0.017370801353402254,B3e,xkcd:green,xkcd:green,0.01461224958935442,0.007509069833201229,0.011265632237932904,0.006125686709418155,1.4099191741793142,25.6364773323982
1982359580155628160,340.73874140526055,0.013241217471659184,44.72172459979292,0.014299740083515644,-3.4776109132211244,0.015737077221274376,-3.1589986974648205,0.016737615689635277,0.485993229298655,0.018474221229553223,,,8.70506763458252,100.17544003164187,-12.398496666587082,1.138658881187439,1.9588258,1.9000535,2.0270062,MWC 656,5.4,1.6,7.8,2.0,-14.1,2.1,60.37,0.04,,,2.05764183472909,-4.562877647452333,-1.1194632681419072,8.694348952362466,240.0970146378794,-10.512321452335232,1.4036595262701708,-1.0648783005453872,-9.578644899290467,-5.612976134300309,-0.2488999311048653,-11.214452884172788,3.7458721663810266,6.693097783463255,-0.3535610394221944,0.19431496350834532,7.670014095545642,0.07821781904415968,B1.5-B2III,xkcd:red,xkcd:red,0.014951792573067557,0.011738688014635741,0.012882582162557367,0.009824571260530688,3.529540775793248,7.699164895589478
2005653524280214400,331.98428755192987,0.01205048244446516,54.518432170802825,0.011263555847108364,-4.172517978480273,0.015193975530564785,-3.316562372366748,0.013615788891911507,0.3050532500378427,0.013605252839624882,,,9.743356704711914,100.60324189142595,-1.1059224650682717,0.9785323143005371,3.1674092000000003,3.0472979000000002,3.3326724,4U 2206+543,,,18.0,,-54.5,1.0,9.558,0.04,392.0,,3.2781161973391435,-5.320924798903758,-0.31185178362654387,9.27089679752768,240.70091275872343,-23.97988925926849,0.8737514207648808,-0.5207464477558823,-11.231698001733578,-5.1783237426971525,-0.03083334516427316,-27.277923747094576,15.677751490132476,-15.990378251171846,-1.0163524769714867,0.2397280092936116,22.393840412084316,0.14620267017950472,O9.5IIIe,xkcd:bright blue,xkcd:blue,0.01469354835801458,0.007325491365767859,0.011726550513661987,0.005989686069167577,8.273596263845704,11.971901069446087
2021785421455305344,295.5465223645784,0.03207533434033394,25.934890350462474,0.04769733175635338,-1.953244017446547,0.0427125059068203,-3.987108346450195,0.05859220772981644,0.019283663596520964,0.060263168066740036,,,17.05453872680664,61.58010557440001,1.3548851543347347,1.0167852640151978,8.438992,6.744408999999999,10.507007999999999,1RXS J194211.9+255552,,,,,,,166.5,0.5,,,51.85736595096036,-4.429675591703954,-0.30028205122144064,8.494162928397346,239.87829956529336,-5.135616206093585,0.07564288681034087,-0.17983434537961984,-17.27593458522321,-6.027399352145565,0.00303657811182365,-5.35248598678241,61.084523851976286,,1.5220808736312703,-0.12348428395364444,,162.0588921891883,,xkcd:black,xkcd:grey,0.050985673303094635,0.02741401595925225,0.03996365613886813,0.02247377208991141,91.95814997040453,
