source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,l,b,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
511220031584305536,26.750875487648646,0.011500537395477295,61.356572911514526,0.013774354942142963,-1.029427556881088,0.01621834933757782,-0.08166309914192828,0.016919506713747978,0.32796283875254345,0.02165328525006771,,,11.215371131896973,129.54110404226162,-0.8001119868579849,11.629825592041016,10.599628448486328,1.0301971435546875
518990967445248256,29.577032913394262,0.008842416107654572,67.22318460660581,0.010229337960481644,-1.1979575137021086,0.010899312794208527,0.3002206665717444,0.013282542116940022,0.1332721013963377,0.013151251710951328,,,13.687518119812012,129.3522357669255,5.1887233924182254,14.563634872436523,12.747922897338867,1.8157119750976562
519352324516039680,23.95771733364349,0.0074431453831493855,66.21202346679833,0.008329693228006363,-1.6256635994947488,0.008630420081317425,-0.02743521083805346,0.011114322580397129,0.1668629279602417,0.01096498966217041,,,12.461552619934082,127.39442158128841,3.7256576059257593,13.468391418457031,11.464950561523438,2.0034408569335938
524677469790488960,19.63319348306226,0.01089562103152275,63.74252240557648,0.012050527147948742,-1.6837604152272512,0.013374864123761654,0.5035569322350394,0.016997672617435455,0.13630637395963652,0.01634519174695015,,,14.304468154907227,125.92351442320867,1.0282648921450845,15.436176300048828,13.246358871459961,2.189817428588867
524924310153249920,19.511227046863358,0.007461200468242168,65.29162260285469,0.008893749676644802,-1.2433985583085483,0.009154735133051872,0.7606173957665759,0.011805354617536068,0.1964171573898191,0.011268352158367634,,,10.520528793334961,125.70997540875491,2.563488419804798,11.24775505065918,9.6738862991333,1.573868751525879
1978365123143522176,323.5848682806499,0.011234178207814693,47.63337917570627,0.011219699867069721,-2.2116582562207454,0.014625879004597664,-2.55791755533225,0.01455289963632822,0.08351192645368731,0.014160461723804474,,,14.003633499145508,92.17160730696891,-3.1176825605720886,14.302523612976074,13.504069328308105,0.7984542846679688
1979911002134040960,330.4091919702234,0.0112070357427001,50.16795238313883,0.011057302355766296,2.364625293266044,0.014718983322381973,-0.2937024864956449,0.013353955931961536,0.8781947661310571,0.013396814465522766,,,9.304606437683105,97.24776932144769,-4.041208697923339,9.407649040222168,9.073572158813477,0.3340768814086914
1982359580155628160,340.73874140526055,0.013241217471659184,44.72172459979292,0.014299740083515644,-3.4776109132211244,0.015737077221274376,-3.1589986974648205,0.016737615689635277,0.485993229298655,0.018474221229553223,,,8.70506763458252,100.17544003164187,-12.398496666587082,8.769057273864746,8.494836807250977,0.27422046661376953
2005653524280214400,331.98428755192987,0.01205048244446516,54.518432170802825,0.011263555847108364,-4.172517978480273,0.015193975530564785,-3.316562372366748,0.013615788891911507,0.3050532500378427,0.013605252839624882,,,9.743356704711914,100.60324189142595,-1.1059224650682717,9.88059139251709,9.46435832977295,0.4162330627441406
2021785421455305344,295.5465223645784,0.03207533434033394,25.934890350462474,0.04769733175635338,-1.953244017446547,0.0427125059068203,-3.987108346450195,0.05859220772981644,0.019283663596520964,0.060263168066740036,,,17.05453872680664,61.58010557440001,1.3548851543347347,18.785175323486328,15.808351516723633,2.9768238067626953
2026914849346539008,297.48094936995193,0.0128928292542696,25.566594846422447,0.019209254533052444,-2.3838963550775913,0.01785130985081196,-5.145184250598648,0.027028784155845642,0.11141137992886387,0.026741143316030502,,,13.963172912597656,62.13626690776949,-0.3368577763444705,16.310922622680664,12.57652759552002,3.7343950271606445
2028089540103670144,296.4139748795565,0.01702195405960083,27.365399152475934,0.022254357114434242,-2.4130254444730657,0.023112494498491287,-4.043007630284439,0.028101064264774323,-0.008479247875940794,0.029170023277401924,,,15.688565254211426,63.207143530473964,1.3955652936534102,17.111873626708984,14.524065971374512,2.5878076553344727
2031939548802102656,297.39783883472126,0.008815532550215721,30.20880848740128,0.011791565455496311,-2.26403288923693,0.011820588260889053,-4.08907537104113,0.014689060859382153,0.027654384165323034,0.01372900977730751,,,13.834043502807617,66.09896538287826,2.083585457599563,14.456716537475586,13.047712326049805,1.4090042114257812
2033989790047905024,300.09104899633587,0.014430977404117584,32.18973933161206,0.017375720664858818,-2.850743997098801,0.02021029405295849,-4.300169718523636,0.023098601028323174,0.06746486507910339,0.021092984825372696,,,15.064558029174805,68.98602751827119,1.1341894069944143,16.446447372436523,13.904094696044922,2.5423526763916016
2034031438383765760,298.92639832142635,0.01613403484225273,32.096930318736355,0.021289147436618805,-2.158047594075068,0.020837534219026566,-6.0711257533713265,0.02580876834690571,0.2575299882811361,0.024460982531309128,4.735715389251709,0.5058494210243225,8.358266830444336,68.39194055158187,1.9268933031575586,10.154336929321289,7.088701248168945,3.0656356811523438
2059383668236814720,299.59029482904185,0.010937962681055069,35.201578765113695,0.013002580031752586,-3.812385175624448,0.014573606662452221,-6.309893239635542,0.017452912405133247,0.44390196847449304,0.014949423260986805,,,8.536617279052734,71.33495940203416,3.0668344499402203,9.073667526245117,7.814340591430664,1.2593269348144531
2063791369815322752,308.0636268551211,0.06144415959715843,37.63743239546562,0.07595060020685196,-3.370917952976648,0.08323334902524948,-5.400072973224192,0.09149152785539627,0.3418462523155139,0.08463052660226822,,,16.891359329223633,77.15184001171907,-1.241801183457772,19.491252899169922,15.41940975189209,4.071843147277832
2065653598916388352,314.6980582988151,0.011033155024051666,41.776979685270454,0.012759363278746605,-2.2095525666212845,0.01521301455795765,-3.351196585258945,0.0173322930932045,0.07752894522296322,0.015234453603625298,,,14.130870819091797,83.56987683360249,-2.655492481981887,14.943625450134277,13.225442886352539,1.7181825637817383
2067835682818358400,308.0546693559062,0.011941006407141685,41.4567587500388,0.014621440321207047,-2.8762382942769733,0.017133817076683044,-0.9478946506888151,0.019980531185865402,0.5677534793686149,0.01559421420097351,,,11.277183532714844,80.2238146279451,1.0278993456654848,11.974401473999023,10.358141899108887,1.6162595748901367
2070085317968809216,310.8277570377428,0.05323758348822594,44.638891277204316,0.05205783620476723,-2.6133344012162185,0.06613888591527939,-4.23233099180295,0.07114925980567932,-0.021730849468608877,0.0633568987250328,,,16.563579559326172,83.98370959231536,1.3407233597302817,18.875045776367188,15.183072090148926,3.6919736862182617
2083644392294059520,307.62850374937096,0.014208544977009296,47.86406792934166,0.015089851804077625,-2.7141040155086364,0.019856886938214302,-4.536134376478879,0.01818365603685379,0.41938547226134665,0.015947412699460983,,,9.025330543518066,85.23069069394988,5.047488517939756,9.276330947875977,8.5801362991333,0.6961946487426758
2162805896614571904,315.8987696922526,0.010842504911124706,45.751532832107685,0.010506173595786095,-3.5054837830048067,0.013726338744163513,-3.159757095149621,0.012575196102261543,0.1308623368949642,0.012947313487529755,,,13.774435997009277,87.13025161063592,-0.6848018984801163,14.47503662109375,12.951385498046875,1.523651123046875
2178178409188167296,324.87785209104953,0.011529864743351936,56.98621852916199,0.011889285407960415,-2.9640416014718474,0.014118380844593048,-2.2040186769337904,0.014115204103291035,0.1048329214464288,0.012664482928812504,,,13.816205024719238,99.01220859043599,3.3125256362962086,14.523018836975098,12.969803810119629,1.5532150268554688
2201091578667140352,339.8368297959251,0.012457490898668766,61.27405311885465,0.012111427262425423,-2.344283875542537,0.015320876613259315,-1.01527492097991,0.014133349061012268,0.10398616408830161,0.013974317349493504,,,14.104571342468262,107.73443066473111,2.362332253415067,15.060287475585938,13.12243938446045,1.9378480911254883
2207277877757956352,343.4796708776849,0.015130958519876003,62.726882349922974,0.016191678121685982,-2.0222920919832523,0.019414423033595085,-0.9491735730230428,0.021341368556022644,0.05969510170980296,0.018092364072799683,,,14.571744918823242,109.92386340874582,2.861557411334844,15.816852569580078,13.46660327911377,2.3502492904663086
2935943990338336000,107.40407113202392,0.015638072043657303,-16.09632779315406,0.01612277701497078,-1.83557676140376,0.01811414211988449,1.3651331368295974,0.01712365448474884,0.3150511705299787,0.02421368472278118,,,9.192802429199219,229.3086037556084,-3.3634337760631268,9.239651679992676,9.05224323272705,0.187408447265625
3052677318793446016,104.5720297066811,0.011529473587870598,-7.209773385395211,0.011108976788818836,-0.6378130521867398,0.015482977963984013,1.255994695309955,0.013844120316207409,0.15384849037023873,0.01513866987079382,,,11.985233306884766,220.12853955777865,-1.7672780916635629,12.549489974975586,11.276764869689941,1.2727251052856445
3131755947406031104,98.82616381073139,0.01171821728348732,5.551744844144263,0.01200556755065918,-0.4194122332666873,0.013308585621416569,0.40481488843078406,0.0130388755351305,0.14244424425253302,0.014909006655216217,,,12.496829986572266,206.1527475102726,-1.0423267344157698,13.084854125976562,11.743903160095215,1.3409509658813477
3131822364779745536,98.24690241608782,0.017513766884803772,5.800320528353365,0.016286488622426987,-0.02593417315151327,0.02014586515724659,-0.42836049364061723,0.016182685270905495,0.5403983439245413,0.022634414955973625,,,8.879788398742676,205.6665423995996,-1.4395259578170154,9.236006736755371,8.309829711914062,0.9261770248413086
3423526544838563328,91.86088634197857,0.015897393226623535,22.096597258920347,0.013606945052742958,0.5732377211072881,0.01989789865911007,-0.6083328898340276,0.013670166954398155,0.13811993413445758,0.0180746391415596,,,12.166335105895996,188.38532157936345,0.81375073815519,12.454571723937988,11.655486106872559,0.7990856170654297
3431561565357225088,88.9793400429246,0.02533307857811451,28.78510745617743,0.019279194995760918,0.6335009708782582,0.03444184735417366,-2.188869529714144,0.021136434748768806,0.5974982986364249,0.03006207011640072,,,10.010053634643555,181.2839667823892,1.8595308169574565,10.055709838867188,9.863571166992188,0.192138671875
3441207615229815040,84.72739245821431,0.020250700414180756,26.31577524440175,0.015788812190294266,-0.5898287895613142,0.030902111902832985,-2.879557993302878,0.01621093973517418,0.5245380785708109,0.023250581696629524,,,8.601999282836914,181.44504956690048,-2.643537066457817,8.987546920776367,8.01044750213623,0.9770994186401367
4040960662373474176,265.75551465281137,0.08151785284280777,-36.37284591519637,0.05715549737215042,-4.482602975761192,0.10855074971914291,-1.6461457547450966,0.0531751848757267,-0.0831833534250851,0.09846801310777664,,,15.22121810913086,353.370063329925,-3.4202891724245283,19.521650314331055,13.430912971496582,6.090737342834473
4054559284753424000,263.86499688214946,0.32869571447372437,-32.931823120905946,0.262505441904068,-5.229906836623692,0.44514283537864685,-8.582699679934175,0.336903840303421,0.03533694862391942,0.41484180092811584,,,18.914875030517578,355.45760136708867,-0.27304137285712365,21.316356658935547,17.193675994873047,4.1226806640625
4056922105185686784,264.79812927251425,0.040432728826999664,-30.34381326584938,0.032697077840566635,-0.42745718004650846,0.04873871058225632,3.760039450836629,0.033256132155656815,0.5159549421559745,0.0480206273496151,,,12.643312454223633,358.067753895708,0.4452361176333438,15.008058547973633,11.256568908691406,3.7514896392822266
4060784345959549184,266.19068598153774,0.019861849024891853,-27.2290321367955,0.01568031683564186,-0.8569741814419296,0.02389109507203102,-2.295820285732529,0.01557347271591425,0.787333882479544,0.023699261248111725,,,8.234563827514648,1.3578175114162994,1.0519589547965902,8.51140308380127,7.735418796539307,0.7759842872619629
4063908810076415872,268.6052987030251,0.022245995700359344,-26.331274336947732,0.017260586842894554,-0.5057220749359188,0.02862905152142048,-0.667794468304362,0.018198028206825256,0.3963276780006648,0.026676177978515625,,,11.663725852966309,3.235979885614684,-0.33555745740311615,12.946659088134766,10.542322158813477,2.404336929321289
4070770243676311936,269.64397104543735,0.2703890800476074,-21.389332109203,0.19027167558670044,-2.36538712986673,0.3511601388454437,-3.810504961475337,0.23855186998844147,0.133383862286102,0.22734680771827698,,,18.813751220703125,7.98621486794217,1.3265957398942791,21.803794860839844,16.990737915039062,4.813056945800781
4070968778561141760,270.6747368583342,0.10467880219221115,-20.28816679699591,0.08847612142562866,-3.4065403956576787,0.12249838560819626,-5.488820512486482,0.09348345547914505,-0.1513713833942148,0.13062472641468048,,,16.801586151123047,9.420451483310611,1.0361026058400398,19.17436981201172,15.385049819946289,3.7893199920654297
4097365235226829312,274.65790272639975,0.15139789879322052,-17.0466781588456,0.13582104444503784,-1.5716344381062806,0.175187885761261,-4.595354065094506,0.1301264762878418,0.4049875876480283,0.16542820632457733,,,15.919184684753418,14.080442512446384,-0.704044807799442,20.12651252746582,14.28271770477295,5.843794822692871
4104196427943626624,276.5627681201673,0.012748370878398418,-14.848438248314068,0.011323812417685986,7.425312749534734,0.01417446881532669,-8.151225884328909,0.011673848144710064,0.4900256100180399,0.015014423057436943,,,10.798686027526855,16.881564472210624,-1.2892552605096488,11.453262329101562,9.997603416442871,1.4556589126586914
4146789141900648576,271.1624089614886,0.23183205723762512,-14.9464336382636,0.19731421768665314,2.8163949695952675,0.3242073357105255,0.5248669367618788,0.2142820507287979,0.35637339844069704,0.2563777565956116,,,19.09976577758789,14.30687793079159,3.2517753399711236,20.119613647460938,17.970111846923828,2.1495018005371094
4152643113595580416,275.3323425004492,0.2298687994480133,-13.310890956750724,0.2109176516532898,-4.75717570226309,0.2571612000465393,-7.1269597874352915,0.22176195681095123,0.11183301870190533,0.210150808095932,,,18.370080947875977,17.68122944365532,0.48526330998641776,21.142166137695312,16.742530822753906,4.399635314941406
4155000844481174656,278.36569954826433,0.1535262018442154,-10.5901247948528,0.14745554327964783,0.9373345779226703,0.17834846675395966,-0.605058544140186,0.14974719285964966,1.077420939495517,0.19435559213161469,,,11.717418670654297,21.470675280813587,-0.874250826718959,12.689387321472168,10.701128959655762,1.9882583618164062
4155023796790984064,278.3679185343803,0.02396053820848465,-10.40243295086028,0.0206461064517498,0.014129598024954813,0.02704082801938057,-0.10350403724001421,0.02252841740846634,0.47356343645215393,0.028008315712213516,,,10.96163558959961,21.63824683138313,-0.7896417890712586,11.906381607055664,9.9917573928833,1.9146242141723633
4156747212545110400,278.8576017596259,2.8617913722991943,-7.614004545977431,2.1571056842803955,,,,,,,,,20.38705062866211,24.33602586714134,0.06569920978307321,22.34172821044922,18.351919174194336,3.989809036254883
4253473896214500096,280.1953568961291,0.012800917960703373,-5.680628093067283,0.011992454528808594,-1.024953867964975,0.016244513913989067,-2.9397122252012013,0.01544041559100151,0.23260881745470705,0.01454104483127594,2.2828214168548584,28.665679931640625,11.229875564575195,26.66356550809258,-0.22748946896916325,11.971808433532715,10.359822273254395,1.6119861602783203
4255891924062617088,283.8766800200503,0.014235791750252247,-2.604679419397789,0.014256108552217484,-2.519200396441113,0.016839295625686646,-6.766008688499971,0.015563220717012882,0.07777430499571139,0.016119282692670822,,,13.440664291381836,31.07634694239799,-2.092060444110593,14.776262283325195,12.309270858764648,2.466991424560547
4256500538116700160,280.251804741005,0.03932623937726021,-5.596266865591954,0.033235520124435425,-2.0680431345707846,0.046430107206106186,-5.376487117697893,0.04031432792544365,-0.1100908803641378,0.040199145674705505,,,12.965173721313477,26.764284956669265,-0.23881101580482592,14.4266357421875,11.725309371948242,2.701326370239258
4258160560148155648,281.2566191660608,0.018891027197241783,-4.565759042374355,0.019158221781253815,-1.366159546567521,0.024363426491618156,-5.594980738525201,0.022116554901003838,0.16398885192740253,0.023681366816163063,,,12.755313873291016,28.13837812606104,-0.6579091376358055,14.262078285217285,11.576122283935547,2.6859560012817383
4258428501693172736,282.0716861216644,0.13653123378753662,-3.1713676837385054,0.14190861582756042,-1.6872252358565853,0.15914671123027802,-3.6522772722036527,0.13722214102745056,0.36810538324327063,0.17614328861236572,,,17.024457931518555,29.75031783963986,-0.7453435873024522,21.094064712524414,15.360810279846191,5.733254432678223
4259088994635370752,281.5533010323846,0.09376149624586105,-2.3739097448759168,0.09704077988862991,-1.6014907067769724,0.11734642833471298,-2.1504326332738555,0.10132133960723877,0.6764355935672552,0.12099660933017731,,,17.650903701782227,30.22372840554395,0.07923084081716135,19.00263786315918,16.482925415039062,2.519712448120117
4268774695647764352,285.9141280353291,0.19355013966560364,3.2043579681435252,0.19041502475738525,-1.7901359305974884,0.25083205103874207,-4.336556449339966,0.24071171879768372,0.00046904205397502174,0.21388882398605347,,,18.542234420776367,37.17720468290918,-1.2527903447736417,20.800487518310547,17.094009399414062,3.7064781188964844
4278536022438800640,281.403473368695,0.16806592047214508,0.8631594680204066,0.18489982187747955,-1.9223053764878588,0.1918722540140152,-3.981582670513548,0.1704069823026657,0.08614348936089142,0.2158959060907364,,,18.606775283813477,33.03636942521391,1.6893586565524012,20.936840057373047,17.23001480102539,3.7068252563476562
4293406612283985024,287.9565063699124,0.01839637942612171,4.982708527256882,0.01836821436882019,-3.0269258944121806,0.02358563244342804,-4.776844591679762,0.023861438035964966,0.11817711247763943,0.023269137367606163,,,12.60274887084961,39.69407310529392,-2.244594208819768,14.155096054077148,11.391597747802734,2.763498306274414
4306419980916246656,287.70087185633383,0.6632866859436035,7.597656302411205,0.8158612847328186,-3.786420226899895,0.8647276163101196,-9.027830218995849,0.9569331407546997,-0.21834884572443208,0.7401312589645386,,,20.154319763183594,41.896989864779755,-0.8116366366050681,21.837675094604492,18.38613510131836,3.451539993286133
4309225217336733824,287.4047303861521,0.05965148285031319,9.832011185333132,0.06551249325275421,-2.7485657819302163,0.07393015176057816,-2.455443176178704,0.0764160305261612,0.2326282846644742,0.07313711941242218,,,16.79393768310547,43.743818692468906,0.47964676300186876,19.09914207458496,15.419151306152344,3.679990768432617
4309253392325650176,288.5176059060096,0.3038829267024994,9.882864373650197,0.3366641402244568,-1.5972729990761414,0.3822231590747833,-5.515624391179957,0.43199238181114197,-0.024111477116206592,0.3850174844264984,,,18.248119354248047,44.29634703521837,-0.4687718341225378,21.49799919128418,16.360944747924805,5.137054443359375
4310118570535453696,284.75680882608543,0.2963730990886688,8.245457254312521,0.33733880519866943,-1.990330774755356,0.36828628182411194,-3.255504337241219,0.36267372965812683,-0.46894960662420804,0.3779982924461365,,,19.470138549804688,41.134383384326995,2.0764458051903394,20.9979305267334,18.006860733032227,2.991069793701172
4310649153642824320,286.1977687539877,0.5593506097793579,9.044911040402665,0.6179036498069763,-0.8740526031784608,0.7261876463890076,-4.776992721613207,0.8123673796653748,-0.28522739223478544,0.6127469539642334,,,19.756729125976562,42.49718850001616,1.1748721935698823,21.705068588256836,18.256303787231445,3.4487648010253906
4323316622779495680,292.48292610722393,0.648832380771637,18.310605976333413,0.7901376485824585,-3.0917860808492414,0.8221308588981628,-4.182762112022142,1.041157841682434,0.24756403594072215,0.8005983233451843,,,20.31412696838379,53.54007422452243,0.11502218303520666,21.717018127441406,18.780445098876953,2.936573028564453
4512787627579740032,287.8284321301368,0.036209411919116974,15.5424152324057,0.03783654049038887,-2.3316551907380143,0.049541350454092026,-5.026141821941105,0.04540832340717316,-0.16699852326467718,0.04806249961256981,,,13.4966402053833,49.00379131724761,2.746286085927929,14.90600872039795,12.305709838867188,2.6002988815307617
5255509901121774976,154.7315592681715,0.00934557057917118,-58.94609420856299,0.009438585489988327,-6.454306520313594,0.013439311645925045,2.256007949459996,0.01335159968584776,0.2273178405234294,0.010232986882328987,,,12.269230842590332,284.351776705235,-1.6900802660463154,12.882477760314941,11.495985984802246,1.3864917755126953
5258414192353423360,152.4456445370427,0.011654465459287167,-58.2932074753388,0.0111605329439044,-4.701857427618813,0.016455015167593956,3.558790662627249,0.014097332023084164,0.24250163068236905,0.013183098286390305,,,13.877196311950684,283.0000248080038,-1.8216728103108153,15.243159294128418,12.732806205749512,2.5103530883789062
5259009543533179648,152.54941599149674,0.06864461302757263,-56.925542470323926,0.06404059380292892,-5.503265271921807,0.09442966431379318,3.098041592670957,0.08127795159816742,0.13270256636563818,0.07499072700738907,,,17.193578720092773,282.2567770691186,-0.6721253252335401,19.811674118041992,15.739237785339355,4.072436332702637
5311384333263075840,136.27840443491405,0.009726453572511673,-53.505413083748714,0.010898681357502937,-1.995531794135815,0.012393113225698471,2.273291749425569,0.013684997335076332,0.053045683314559514,0.011596191674470901,,,13.145345687866211,273.07612343985846,-4.303878231912306,13.324260711669922,12.798443794250488,0.5258169174194336
5333660129603575808,172.77874085540492,0.03600706532597542,-62.946919022640415,0.038947585970163345,-6.09783274255389,0.04833797365427017,1.3726591176073617,0.048345595598220825,0.5732246078053379,0.046700723469257355,-17.942934036254883,4.483153343200684,8.126811027526855,293.9448982981836,-1.4851967908555856,8.11396312713623,8.075031280517578,0.038931846618652344
5334823859608495104,177.0000300154924,0.014049242250621319,-62.20691022592309,0.014256695285439491,-6.226013692435175,0.017029767856001854,1.598218529604734,0.017916958779096603,0.47542377023483023,0.017436819151043892,,,8.652682304382324,295.61107854733706,-0.2402410763337492,8.823287963867188,8.294997215270996,0.5282907485961914
5334851450481641088,176.86894042633617,0.007541968487203121,-61.953719225831875,0.008998828940093517,-6.225580251990721,0.01041429303586483,2.361537685037365,0.011920752003788948,0.12669559944899778,0.010234012268483639,,,12.255293846130371,295.48972809721556,-0.00970401441105653,13.309616088867188,11.227763175964355,2.081852912902832
5335021664274920576,176.00117181802423,0.023631783202290535,-61.126795789105415,0.023798974230885506,-6.130315247346068,0.030184121802449226,1.1461885127380793,0.0292552150785923,0.060132182238807716,0.030839093029499054,,,15.658426284790039,294.8814099586126,0.6865272933094553,16.658214569091797,14.6569185256958,2.001296043395996
5336957010898124160,170.23817252151974,0.008774157613515854,-61.91670671055608,0.009544741362333298,-5.421032061547652,0.012438164092600346,1.3700031073878873,0.011767985299229622,0.32925822598102933,0.011463727802038193,,,11.589363098144531,292.49852714674694,-0.8918067117070271,12.270934104919434,10.759902000427246,1.5110321044921875
5337498593446516480,170.3128552789008,0.011633899994194508,-60.62377582639316,0.011172204278409481,-3.1209129957983794,0.015475110150873661,2.330598792606723,0.014011557213962078,0.13871924869678548,0.013698277994990349,,,12.878896713256836,292.0903279139249,0.335524560942848,13.621291160583496,12.01252269744873,1.6087684631347656
5337747731560719616,166.80799982116994,0.02308371663093567,-59.873098173924156,0.02252911776304245,-6.7477737898981545,0.030055416747927666,1.6925460968331725,0.02694651298224926,0.3109803269843485,0.028121255338191986,,,7.349096298217773,290.1972529576185,0.39692810345244367,7.418350696563721,7.157716274261475,0.2606344223022461
5339047221168787712,170.44505383091672,0.009735329076647758,-59.863312990570876,0.010730226524174213,-5.147241767253173,0.012345708906650543,2.7268984561761798,0.012649059295654297,0.12325602732129044,0.01232769526541233,-0.19622527062892914,3.097102403640747,9.770651817321777,291.89319671567364,1.0729211412351414,10.125701904296875,9.215526580810547,0.9101753234863281
5352018121173519488,159.39709263439522,0.014614508487284184,-56.79883928571816,0.014147087931632996,-6.305023559868493,0.020627472549676895,3.010388342465066,0.017781056463718414,0.17114291438872625,0.01621617190539837,,,11.243227005004883,285.35268291005445,1.4334820988232282,11.551794052124023,10.74303913116455,0.8087549209594727
5489434710755238400,116.84823636345111,0.01926848106086254,-53.33241280861758,0.019994378089904785,-4.572287408504343,0.026735246181488037,8.529878580408521,0.027567392215132713,1.535976400998095,0.021055767312645912,,,7.537999629974365,266.31257503013796,-13.725848442105406,7.550221920013428,7.456183910369873,0.09403800964355469
5522306019626566528,130.19908438921945,0.01416950672864914,-45.05837165994448,0.014210078865289688,-7.464653413182444,0.01964770071208477,6.099610861089923,0.019253622740507126,0.4429759908963025,0.016786880791187286,,,7.452199459075928,264.04051237077897,-1.9501445659540533,7.564453125,7.191624164581299,0.37282896041870117
5523448274762133632,128.97912882722233,0.17110200226306915,-43.18817694763869,0.2081056535243988,-3.2351680552501723,0.21527673304080963,3.755222188875436,0.2656077444553375,1.1050151125315832,0.2169220894575119,,,19.151140213012695,262.0214486478775,-1.5126596233097207,20.697336196899414,17.984554290771484,2.7127819061279297
5541793213959987968,126.55687950869762,0.0064687118865549564,-37.61995049188073,0.00886186771094799,-2.366630185963856,0.00906615611165762,3.176985708597615,0.012535781599581242,0.17771276386803697,0.00965082086622715,,,12.163066864013672,256.43820623625,0.2851841027796363,12.600489616394043,11.5265531539917,1.0739364624023438
5548261400354128768,123.11814876922769,0.007459855172783136,-31.247806699969043,0.009957175701856613,-1.4554830142325375,0.011349085718393326,2.1457195379781027,0.015747113153338432,0.1183688553388317,0.012262127362191677,,,12.421294212341309,249.5781999270527,1.5428153761569166,12.635214805603027,12.046220779418945,0.588994026184082
5597252305589385984,118.9270218136784,0.008715487085282803,-29.56485835566189,0.011557716876268387,-2.6535157466287824,0.01131052989512682,2.8924892487229927,0.014539279974997044,0.2853833665183818,0.013910516165196896,,,9.938587188720703,246.22557061032848,-0.6151217581350775,10.271199226379395,9.411092758178711,0.8601064682006836
5613494119551805184,112.2232407535484,0.00904984399676323,-26.108019042809907,0.013213437050580978,-0.8809603649723696,0.012074854224920273,1.7852555092114903,0.018278498202562332,0.09575911638808286,0.017103934660553932,,,11.602206230163574,240.28158025228282,-4.050429451500062,11.893284797668457,11.109305381774902,0.7839794158935547
