source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,l,b,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,distance,galactic distance,circular velocity,GR velocity,pm_l,pm_b,pm_l_rot,pm_b_rot
511220031584305536,26.750875487648646,0.011500537395477295,61.356572911514526,0.013774354942142963,-1.029427556881088,0.01621834933757782,-0.08166309914192828,0.016919506713747978,0.30696283875254343,0.02165328525006771,,,11.215371131896973,129.54110404226162,-0.8001119868579849,11.629825592041016,10.599628448486328,1.0301971435546875,3.257723325937004,10.868060483076935,225.41083140591957,134.28499118892904,-0.988198386941248,-0.29975640889619803,-2.294112376695826,-0.0334298131669544
518990967445248256,29.577032913394262,0.008842416107654572,67.22318460660581,0.010229337960481644,-1.1979575137021086,0.010899312794208527,0.3002206665717444,0.013282542116940022,0.11227210139633768,0.013151251710951328,,,13.687518119812012,129.3522357669255,5.1887233924182254,14.563634872436523,12.747922897338867,1.8157119750976562,8.90693224374457,15.702009733480605,228.6796859143905,93.6779594695155,-1.234875372544822,-0.017817619212674555,-1.4341355428733011,0.1671420305788568
519352324516039680,23.95771733364349,0.0074431453831493855,66.21202346679833,0.008329693228006363,-1.6256635994947488,0.008630420081317425,-0.02743521083805346,0.011114322580397129,0.14586292796024172,0.01096498966217041,,,12.461552619934082,127.39442158128841,3.7256576059257593,13.468391418457031,11.464950561523438,2.0034408569335938,6.855751588042802,13.77252997881103,227.50948021009745,109.61607820607426,-1.596817466077276,-0.3061189467290429,-1.7927008138554812,0.13379761270840942
524677469790488960,19.63319348306226,0.01089562103152275,63.74252240557648,0.012050527147948742,-1.6837604152272512,0.013374864123761654,0.5035569322350394,0.016997672617435455,0.11530637395963651,0.01634519174695015,,,14.304468154907227,125.92351442320867,1.0282648921450845,15.436176300048828,13.246358871459961,2.189817428588867,8.672547454749155,15.294598697217339,228.44456704586324,101.05636405054301,-1.7273230526774779,0.3239965919221522,-1.6395091563403492,0.034551006956553935
524924310153249920,19.511227046863358,0.007461200468242168,65.29162260285469,0.008893749676644802,-1.2433985583085483,0.009154735133051872,0.7606173957665759,0.011805354617536068,0.1754171573898191,0.011268352158367634,,,10.520528793334961,125.70997540875491,2.563488419804798,11.24775505065918,9.6738862991333,1.573868751525879,5.700696641536378,12.696144308331624,226.78620345327906,121.42019402737647,-1.3152517812375573,0.6282448165308936,-2.0835208660056197,0.09772488214747115
1978365123143522176,323.5848682806499,0.011234178207814693,47.63337917570627,0.011219699867069721,-2.2116582562207454,0.014625879004597664,-2.55791755533225,0.01455289963632822,0.0625119264536873,0.014160461723804474,,,14.003633499145508,92.17160730696891,-3.1176825605720886,14.302523612976074,13.504069328308105,0.7984542846679688,15.996947410361154,18.376206280724226,230.09133022839018,104.05393451169473,-3.3586472543996297,-0.39225384982194045,-2.466563905268788,-0.08474701836897593
1979911002134040960,330.4091919702234,0.0112070357427001,50.16795238313883,0.011057302355766296,2.364625293266044,0.014718983322381973,-0.2937024864956449,0.013353955931961536,0.857194766131057,0.013396814465522766,,,9.304606437683105,97.24776932144769,-4.041208697923339,9.407649040222168,9.073572158813477,0.3340768814086914,1.1665960170446368,8.72353109346744,223.4806451333181,213.35290770612056,1.710930275216853,-1.6584424986937685,-5.191559032597688,-0.07127118279921123
1982359580155628160,340.73874140526055,0.013241217471659184,44.72172459979292,0.014299740083515644,-3.4776109132211244,0.015737077221274376,-3.1589986974648205,0.016737615689635277,0.464993229298655,0.018474221229553223,,,8.70506763458252,100.17544003164187,-12.398496666587082,8.769057273864746,8.494836807250977,0.27422046661376953,2.1505689480861707,9.108778189536343,223.8588094463339,198.75271513018745,-4.572732105942947,-1.0785042983770152,-4.834563742668928,-0.30482913306762377
2005653524280214400,331.98428755192987,0.01205048244446516,54.518432170802825,0.011263555847108364,-4.172517978480273,0.015193975530564785,-3.316562372366748,0.013615788891911507,0.2840532500378427,0.013605252839624882,,,9.743356704711914,100.60324189142595,-1.1059224650682717,9.88059139251709,9.46435832977295,0.4162330627441406,3.5204666725931704,9.780053885354695,224.48245538975644,189.6244692725779,-5.323457658221685,-0.2651241438665231,-4.428155734578413,-0.03273607001246777
2021785421455305344,295.5465223645784,0.03207533434033394,25.934890350462474,0.04769733175635338,-1.953244017446547,0.0427125059068203,-3.987108346450195,0.05859220772981644,-0.0017163364034790372,0.060263168066740036,,,17.05453872680664,61.58010557440001,1.3548851543347347,18.785175323486328,15.808351516723633,2.9768238067626953,-582.6363631121419,586.5665091940197,263.5014429741642,1.4697980043238914,-4.431006142996676,0.2799637811383071,-0.04175327064642583,-0.001632579382573951
2026914849346539008,297.48094936995193,0.0128928292542696,25.566594846422447,0.019209254533052444,-2.3838963550775913,0.01785130985081196,-5.145184250598648,0.027028784155845642,0.09041137992886386,0.026741143316030502,,,13.963172912597656,62.13626690776949,-0.3368577763444705,16.310922622680664,12.57652759552002,3.7343950271606445,11.060554553937846,10.329752373587901,224.96325084964377,161.75202821837348,-5.64266497317994,-0.5623298007475791,-4.840593256116183,-0.0038634370128664973
2028089540103670144,296.4139748795565,0.01702195405960083,27.365399152475934,0.022254357114434242,-2.4130254444730657,0.023112494498491287,-4.043007630284439,0.028101064264774323,-0.029479247875940796,0.029170023277401924,,,15.688565254211426,63.207143530473964,1.3955652936534102,17.111873626708984,14.524065971374512,2.5878076553344727,-33.922168035234726,38.49870504547847,236.84827985219994,44.74931243461878,-4.707934581942196,-0.06288454790631276,-0.7248603402676005,-0.023178164385681172
2031939548802102656,297.39783883472126,0.008815532550215721,30.20880848740128,0.011791565455496311,-2.26403288923693,0.011820588260889053,-4.08907537104113,0.014689060859382153,0.006654384165323032,0.01372900977730751,,,13.834043502807617,66.09896538287826,2.083585457599563,14.456716537475586,13.047712326049805,1.4090042114257812,150.27686637196962,146.93930381618188,249.59807181374669,11.230259723464295,-4.672454389248939,-0.12063288933778568,-0.4338422822351092,0.009672304699726228
2033989790047905024,300.09104899633587,0.014430977404117584,32.18973933161206,0.017375720664858818,-2.850743997098801,0.02021029405295849,-4.300169718523636,0.023098601028323174,0.046464865079103385,0.021092984825372696,,,15.064558029174805,68.98602751827119,1.1341894069944143,16.446447372436523,13.904094696044922,2.5423526763916016,21.52163787191818,20.101654743131082,230.90081797872728,89.12162556005674,-5.1568041541625504,0.1599120405545627,-2.755363038167896,0.022998674445162855
2034031438383765760,298.92639832142635,0.01613403484225273,32.096930318736355,0.021289147436618805,-2.158047594075068,0.020837534219026566,-6.0711257533713265,0.02580876834690571,0.2365299882811361,0.024460982531309128,4.735715389251709,0.5058494210243225,8.358266830444336,68.39194055158187,1.9268933031575586,10.154336929321289,7.088701248168945,3.0656356811523438,4.227793724030521,7.978193301436434,222.70112401698162,218.47320721786,-6.311812530405079,-1.2948976455933416,-5.55298169711923,-0.022446218047045424
2059383668236814720,299.59029482904185,0.010937962681055069,35.201578765113695,0.013002580031752586,-3.812385175624448,0.014573606662452221,-6.309893239635542,0.017452912405133247,0.422901968474493,0.014949423260986805,,,8.536617279052734,71.33495940203416,3.0668344499402203,9.073667526245117,7.814340591430664,1.2593269348144531,2.3646142003245703,8.060949902155171,222.7910524001982,220.2202134850582,-7.372102806625099,-0.033669444154283856,-5.415185382016858,-0.05418863446992376
2063791369815322752,308.0636268551211,0.06144415959715843,37.63743239546562,0.07595060020685196,-3.370917952976648,0.08323334902524948,-5.400072973224192,0.09149152785539627,0.3208462523155139,0.08463052660226822,,,16.891359329223633,77.15184001171907,-1.241801183457772,19.491252899169922,15.41940975189209,4.071843147277832,3.116757614536883,8.377364548416343,223.12689990606452,218.58062357543614,-6.347307134460502,-0.48535358520719113,-5.491859573885358,0.004606100453264631
2065653598916388352,314.6980582988151,0.011033155024051666,41.776979685270454,0.012759363278746605,-2.2095525666212845,0.01521301455795765,-3.351196585258945,0.0173322930932045,0.056528945222963214,0.015234453603625298,,,14.130870819091797,83.56987683360249,-2.655492481981887,14.943625450134277,13.225442886352539,1.7181825637817383,17.69005234496715,18.73160756478014,230.26387055027726,101.58900660353731,-3.9805241571540106,-0.5177533505707903,-2.6384875262682117,-0.06597969400499482
2067835682818358400,308.0546693559062,0.011941006407141685,41.4567587500388,0.014621440321207047,-2.8762382942769733,0.017133817076683044,-0.9478946506888151,0.019980531185865402,0.5467534793686148,0.01559421420097351,,,11.277183532714844,80.2238146279451,1.0278993456654848,11.974401473999023,10.358141899108887,1.6162595748901367,1.8289778441918458,8.385428342896065,223.13529875732192,220.74840971380232,-2.4681336530443985,1.7548695863167416,-5.476134919961053,-0.0061297064642005595
2070085317968809216,310.8277570377428,0.05323758348822594,44.638891277204316,0.05205783620476723,-2.6133344012162185,0.06613888591527939,-4.23233099180295,0.07114925980567932,-0.042730849468608875,0.0633568987250328,,,16.563579559326172,83.98370959231536,1.3407233597302817,18.875045776367188,15.183072090148926,3.6919736862182617,-23.402296290286117,25.71583607362725,233.13720735919233,74.48038922392301,-4.942480244730858,0.560384999086422,-1.6656604517492424,-0.030895241761309533
2083644392294059520,307.62850374937096,0.014208544977009296,47.86406792934166,0.015089851804077625,-2.7141040155086364,0.019856886938214302,-4.536134376478879,0.01818365603685379,0.39838547226134663,0.015947412699460983,,,9.025330543518066,85.23069069394988,5.047488517939756,9.276330947875977,8.5801362991333,0.6961946487426758,2.51013169311552,8.65839500926033,223.41512525854432,215.58998825827197,-5.266880882416482,-0.4503792389856591,-5.388754167522169,0.02965762784214879
2162805896614571904,315.8987696922526,0.010842504911124706,45.751532832107685,0.010506173595786095,-3.5054837830048067,0.013726338744163513,-3.159757095149621,0.012575196102261543,0.1098623368949642,0.012947313487529755,,,13.774435997009277,87.13025161063592,-0.6848018984801163,14.47503662109375,12.951385498046875,1.523651123046875,9.102300463133853,12.138512383761178,226.38799447805755,156.17429430525195,-4.6915435892512605,0.511761862015403,-3.900184846508912,-0.018244777423460163
2178178409188167296,324.87785209104953,0.011529864743351936,56.98621852916199,0.011889285407960415,-2.9640416014718474,0.014118380844593048,-2.2040186769337904,0.014115204103291035,0.0838329214464288,0.012664482928812504,,,13.816205024719238,99.01220859043599,3.3125256362962086,14.523018836975098,12.969803810119629,1.5532150268554688,11.928488030075671,15.67723861503263,228.66555863870047,120.12773939945569,-3.680494078043931,0.3117760173783909,-2.6810613469054347,0.10165919494709208
2201091578667140352,339.8368297959251,0.012457490898668766,61.27405311885465,0.012111427262425423,-2.344283875542537,0.015320876613259315,-1.01527492097991,0.014133349061012268,0.0829861640883016,0.013974317349493504,,,14.104571342468262,107.73443066473111,2.362332253415067,15.060287475585938,13.12243938446045,1.9378480911254883,12.050201512338225,16.71996105882461,229.24246332008082,108.8654700487402,-2.5423950089302196,0.2503550935495485,-2.1986470000622247,0.07434213883926372
2207277877757956352,343.4796708776849,0.015130958519876003,62.726882349922974,0.016191678121685982,-2.0222920919832523,0.019414423033595085,-0.9491735730230428,0.021341368556022644,0.03869510170980296,0.018092364072799683,,,14.571744918823242,109.92386340874582,2.861557411334844,15.816852569580078,13.46660327911377,2.3502492904663086,25.843064259129765,29.798900676293123,234.4856557861343,60.78842948620004,-2.233757021191851,0.030419521683227528,-1.119569781622881,0.06024929604973137
2935943990338336000,107.40407113202392,0.015638072043657303,-16.09632779315406,0.01612277701497078,-1.83557676140376,0.01811414211988449,1.3651331368295974,0.01712365448474884,0.2940511705299787,0.02421368472278118,,,9.192802429199219,229.3086037556084,-3.3634337760631268,9.239651679992676,9.05224323272705,0.187408447265625,3.4007686424021544,11.018335529683226,225.53197750952222,-130.0686388550296,-2.0547403393615857,-1.0054713651198441,-2.175107027276389,0.1387643450748049
3052677318793446016,104.5720297066811,0.011529473587870598,-7.209773385395211,0.011108976788818836,-0.6378130521867398,0.015482977963984013,1.255994695309955,0.013844120316207409,0.13284849037023874,0.01513866987079382,,,11.985233306884766,220.12853955777865,-1.7672780916635629,12.549489974975586,11.276764869689941,1.2727251052856445,7.527371949903799,15.055007238736586,228.30347220273222,-81.65371929224715,-1.4086530052975987,0.004987469554280448,-1.0292404480028199,0.05336205686325717
3131755947406031104,98.82616381073139,0.01171821728348732,5.551744844144263,0.01200556755065918,-0.4194122332666873,0.013308585621416569,0.40481488843078406,0.0130388755351305,0.12144424425253302,0.014909006655216217,,,12.496829986572266,206.1527475102726,-1.0423267344157698,13.084854125976562,11.743903160095215,1.3409509658813477,8.234231322816623,16.299086615566758,229.0138839537894,-51.68636979431579,-0.5523676210254987,-0.18620345472522634,-0.42621001948071646,0.021625534725521433
3131822364779745536,98.24690241608782,0.017513766884803772,5.800320528353365,0.016286488622426987,-0.02593417315151327,0.02014586515724659,-0.42836049364061723,0.016182685270905495,0.5193983439245413,0.022634414955973625,,,8.879788398742676,205.6665423995996,-1.4395259578170154,9.236006736755371,8.309829711914062,0.9261770248413086,1.9253045599723377,10.268682581917636,224.91106580965138,-79.68234115961243,0.36816459340560725,-0.22049971884691855,-0.7762082299595084,0.045180637004199865
3423526544838563328,91.86088634197857,0.015897393226623535,22.096597258920347,0.013606945052742958,0.5732377211072881,0.01989789865911007,-0.6083328898340276,0.013670166954398155,0.11711993413445758,0.0180746391415596,,,12.166335105895996,188.38532157936345,0.81375073815519,12.454571723937988,11.655486106872559,0.7990856170654297,8.53825616783533,16.99180063800614,229.38718121415195,-16.419073206399744,0.8103484780048595,0.20495300424561658,-0.04363263074925499,-0.005626461449035095
3431561565357225088,88.9793400429246,0.02533307857811451,28.78510745617743,0.019279194995760918,0.6335009708782582,0.03444184735417366,-2.188869529714144,0.021136434748768806,0.5764982986364249,0.03006207011640072,,,10.010053634643555,181.2839667823892,1.8595308169574565,10.055709838867188,9.863571166992188,0.192138671875,1.7346104964494635,10.233335463380454,224.88072479246483,-4.135231165588394,2.210647039510056,-0.5527322723707634,-0.0020844246864020256,-0.00329539204832144
3441207615229815040,84.72739245821431,0.020250700414180756,26.31577524440175,0.015788812190294266,-0.5898287895613142,0.030902111902832985,-2.879557993302878,0.01621093973517418,0.5035380785708109,0.023250581696629524,,,8.601999282836914,181.44504956690048,-2.643537066457817,8.987546920776367,8.01044750213623,0.9770994186401367,1.98594712606104,10.483322161571746,225.09318010659848,-4.543549937413405,2.1242672578921473,-2.0315611865846535,-0.002549290382354381,0.0051427301358809826
4040960662373474176,265.75551465281137,0.08151785284280777,-36.37284591519637,0.05715549737215042,-4.482602975761192,0.10855074971914291,-1.6461457547450966,0.0531751848757267,-0.1041833534250851,0.09846801310777664,,,15.22121810913086,353.370063329925,-3.4202891724245283,19.521650314331055,13.430912971496582,6.090737342834473,-9.598462394657586,18.051218821648703,229.93072606448294,-12.23079466112841,-3.7485315671789854,-2.958384081560576,-0.025230643950933874,-0.01762358636349544
4054559284753424000,263.86499688214946,0.32869571447372437,-32.931823120905946,0.262505441904068,-5.229906836623692,0.44514283537864685,-8.582699679934175,0.336903840303421,0.014336948623919422,0.41484180092811584,,,18.914875030517578,355.45760136708867,-0.27304137285712365,21.316356658935547,17.193675994873047,4.1226806640625,69.74984888567042,61.27945298685471,241.19690914725032,-2.4795742983094526,-10.047852601706843,-0.23519653500505552,-1.3287408176090751,0.00021630314205106546
4056922105185686784,264.79812927251425,0.040432728826999664,-30.34381326584938,0.032697077840566635,-0.42745718004650846,0.04873871058225632,3.760039450836629,0.033256132155656815,0.49495494215597446,0.0480206273496151,,,12.643312454223633,358.067753895708,0.4452361176333438,15.008058547973633,11.256568908691406,3.7514896392822266,2.020385927745462,6.481181836144607,220.89793596063393,-9.695508349428048,2.9537886338147072,2.3655335591295645,-0.009409769130343313,0.00187488169456904
4060784345959549184,266.19068598153774,0.019861849024891853,-27.2290321367955,0.01568031683564186,-0.8569741814419296,0.02389109507203102,-2.295820285732529,0.01557347271591425,0.7663338824795439,0.023699261248111725,,,8.234563827514648,1.3578175114162994,1.0519589547965902,8.51140308380127,7.735418796539307,0.7759842872619629,1.3049142454257767,7.195738453914929,221.80359838138116,6.156643472575669,-2.4053600850369024,-0.4684425187259664,-0.003950059199449196,-0.0028046687215666937
4063908810076415872,268.6052987030251,0.022245995700359344,-26.331274336947732,0.017260586842894554,-0.5057220749359188,0.02862905152142048,-0.667794468304362,0.018198028206825256,0.3753276780006648,0.026676177978515625,,,11.663725852966309,3.235979885614684,-0.33555745740311615,12.946659088134766,10.542322158813477,2.404336929321289,2.664338546325456,5.8418915560852085,220.00234801435326,17.94796473697805,-0.8318769870401109,0.0984121303928724,-0.03108066570004307,0.0026204035841037835
4070770243676311936,269.64397104543735,0.2703890800476074,-21.389332109203,0.19027167558670044,-2.36538712986673,0.3511601388454437,-3.810504961475337,0.23855186998844147,0.11238386228610199,0.22734680771827698,,,18.813751220703125,7.98621486794217,1.3265957398942791,21.803794860839844,16.990737915039062,4.813056945800781,8.898074684906657,1.274063990770106,207.2816269387548,191.78230726621416,-4.482504781937563,0.1488462813583432,-7.124942390318423,-0.09515672743603917
4070968778561141760,270.6747368583342,0.10467880219221115,-20.28816679699591,0.08847612142562866,-3.4065403956576787,0.12249838560819626,-5.488820512486482,0.09348345547914505,-0.1723713833942148,0.13062472641468048,,,16.801586151123047,9.420451483310611,1.0361026058400398,19.17436981201172,15.385049819946289,3.7893199920654297,-5.801427013630167,14.253905981518981,227.81552042485757,21.88116105144567,-6.4548321748977795,-0.2584756844353632,-0.06970536216983231,-0.009558405005348158
4097365235226829312,274.65790272639975,0.15139789879322052,-17.0466781588456,0.13582104444503784,-1.5716344381062806,0.175187885761261,-4.595354065094506,0.1301264762878418,0.38398758764802826,0.16542820632457733,,,15.919184684753418,14.080442512446384,-0.704044807799442,20.12651252746582,14.28271770477295,5.843794822692871,2.6042508460367806,6.007681009328218,220.24332320231858,75.28235136898803,-4.791992717738283,-0.7900123946910824,-0.5536533316014234,0.02210235063189708
4104196427943626624,276.5627681201673,0.012748370878398418,-14.848438248314068,0.011323812417685986,7.425312749534734,0.01417446881532669,-8.151225884328909,0.011673848144710064,0.4690256100180399,0.015014423057436943,,,10.798686027526855,16.881564472210624,-1.2892552605096488,11.453262329101562,9.997603416442871,1.4556589126586914,2.13207973859154,6.489900304654859,220.90955319786136,83.37564260875793,-3.753181194235569,-10.367805156781888,-0.6980785737799868,0.04405428998287586
4146789141900648576,271.1624089614886,0.23183205723762512,-14.9464336382636,0.19731421768665314,2.8163949695952675,0.3242073357105255,0.5248669367618788,0.2142820507287979,0.335373398440697,0.2563777565956116,,,19.09976577758789,14.30687793079159,3.2517753399711236,20.119613647460938,17.970111846923828,2.1495018005371094,2.9817511008608713,5.663359106524985,219.73539135870018,80.8366859881273,1.8322220349091518,-2.2023915049011342,-0.6284568613068556,-0.10928678102005467
4152643113595580416,275.3323425004492,0.2298687994480133,-13.310890956750724,0.2109176516532898,-4.75717570226309,0.2571612000465393,-7.1269597874352915,0.22176195681095123,0.09083301870190533,0.210150808095932,,,18.370080947875977,17.68122944365532,0.48526330998641776,21.142166137695312,16.742530822753906,4.399635314941406,11.009212445991556,3.890364184001521,216.53128385803078,143.0320336410463,-8.527168997682924,0.8436026072015549,-7.17084528938311,-0.012849576610224045
4155000844481174656,278.36569954826433,0.1535262018442154,-10.5901247948528,0.14745554327964783,0.9373345779226703,0.17834846675395966,-0.605058544140186,0.14974719285964966,1.056420939495517,0.19435559213161469,,,11.717418670654297,21.470675280813587,-0.874250826718959,12.689387321472168,10.701128959655762,1.9882583618164062,0.9465923692098906,7.627070886298531,222.30932902424482,89.88753666870149,-0.1047100345559127,-1.1107329838758784,-0.8623824282917262,0.03134078186187592
4155023796790984064,278.3679185343803,0.02396053820848465,-10.40243295086028,0.0206461064517498,0.014129598024954813,0.02704082801938057,-0.10350403724001421,0.02252841740846634,0.4525634364521539,0.028008315712213516,,,10.96163558959961,21.63824683138313,-0.7896417890712586,11.906381607055664,9.9917573928833,1.9146242141723633,2.2096349803232997,6.497551918631357,220.91973652088546,105.76712417708764,-0.08532777196782287,-0.060265268574331315,-1.1253949019083067,0.032896927826197596
4156747212545110400,278.8576017596259,2.8617913722991943,-7.614004545977431,2.1571056842803955,,,,,,,,,20.38705062866211,24.33602586714134,0.06569920978307321,22.34172821044922,18.351919174194336,3.989809036254883,,,,,0.0,0.0,8.5,-8.5
4253473896214500096,280.1953568961291,0.012800917960703373,-5.680628093067283,0.011992454528808594,-1.024953867964975,0.016244513913989067,-2.9397122252012013,0.01544041559100151,0.21160881745470705,0.01454104483127594,2.2828214168548584,28.665679931640625,11.229875564575195,26.66356550809258,-0.22748946896916325,11.971808433532715,10.359822273254395,1.6119861602783203,4.725700998797183,4.773763833463258,218.27144642202515,173.4407717969378,-3.0827694069950695,-0.43470815698469395,-2.871498662086529,0.013659358904417846
4255891924062617088,283.8766800200503,0.014235791750252247,-2.604679419397789,0.014256108552217484,-2.519200396441113,0.016839295625686646,-6.766008688499971,0.015563220717012882,0.056774304995711386,0.016119282692670822,,,13.440664291381836,31.07634694239799,-2.092060444110593,14.776262283325195,12.309270858764648,2.466991424560547,17.613601788265623,11.215593484667773,225.6886125850332,87.12292490510981,-7.171216969836215,-0.8359972379256316,-4.68512253944145,-0.012022499184787745
4256500538116700160,280.251804741005,0.03932623937726021,-5.596266865591954,0.033235520124435425,-2.0680431345707846,0.046430107206106186,-5.376487117697893,0.04031432792544365,-0.1310908803641378,0.040199145674705505,,,12.965173721313477,26.764284956669265,-0.23881101580482592,14.4266357421875,11.725309371948242,2.701326370239258,-7.6282957076972036,15.691613971594752,228.67375969148148,54.81425836648215,-5.726769838713212,0.6225137328777678,-0.4680453017282275,0.00523393468973513
4258160560148155648,281.2566191660608,0.018891027197241783,-4.565759042374355,0.019158221781253815,-1.366159546567521,0.024363426491618156,-5.594980738525201,0.022116554901003838,0.14298885192740254,0.023681366816163063,,,12.755313873291016,28.13837812606104,-0.6579091376358055,14.262078285217285,11.576122283935547,2.6859560012817383,6.9935522001932995,4.039970716748591,216.85111973558938,214.1419258624737,-5.6015640972056575,-1.338910391341468,-5.0274176936626755,0.03967491329865676
4258428501693172736,282.0716861216644,0.13653123378753662,-3.1713676837385054,0.14190861582756042,-1.6872252358565853,0.15914671123027802,-3.6522772722036527,0.13722214102745056,0.3471053832432706,0.17614328861236572,,,17.024457931518555,29.75031783963986,-0.7453435873024522,21.094064712524414,15.360810279846191,5.733254432678223,2.880969435438415,6.16692717535395,220.46884669235007,149.71214033979396,-4.0198274228010105,-0.1638467590880591,-2.234197284273611,0.039342524221039545
4259088994635370752,281.5533010323846,0.09376149624586105,-2.3739097448759168,0.09704077988862991,-1.6014907067769724,0.11734642833471298,-2.1504326332738555,0.10132133960723877,0.6554355935672552,0.12099660933017731,,,17.650903701782227,30.22372840554395,0.07923084081716135,19.00263786315918,16.482925415039062,2.519712448120117,1.5257029215600395,7.222640753543758,221.83598176945583,130.33547181937828,-2.644337504427683,0.44340969409712994,-1.7773330893731842,-0.0037450445153626366
4268774695647764352,285.9141280353291,0.19355013966560364,3.2043579681435252,0.19041502475738525,-1.7901359305974884,0.25083205103874207,-4.336556449339966,0.24071171879768372,-0.02053095794602498,0.21388882398605347,,,18.542234420776367,37.17720468290918,-1.2527903447736417,20.800487518310547,17.094009399414062,3.7064781188964844,-48.70693333593872,55.705150111082176,240.29814965759718,20.85491196406026,-4.674859681857555,0.3949625846468088,-0.18964606204015855,0.01066862677731481
