source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,l,b,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,distance,pm_l_poleski,pm_b_poleski,galactic distance,circular velocity,LSR velocity,mu_l_sol,mu_b_sol,mu_l_rot,mu_b_rot,Peculiar Velocity,peculiar_mu_l,peculiar_mu_b,SpType,Mod_SpType,SpColor,Mass_compact,M_compact_lower,M_compact_upper,Mass_companion,M_companion_lower,M_companion_upper,Name
3.13182236477975E+018,98.2469024160878,0.0175137668848038,5.80032052835337,0.016286488622427,-0.0259341731515133,0.0201458651572466,-0.428360493640617,0.0161826852709055,0.540398343924541,0.0226344149559736,nan,nan,8.87978839874268,205.6665423996,-1.43952595781702,9.23600673675537,8.30982971191406,0.926177024841309,1.85048679597663,0.36738313766449,-0.221799287665403,10.1988961288892,224.851066010058,-80.2122798571518,0.864210366822082,-0.821436678226784,-0.783858853569554,0.0454615550733121,5.47415328067331,0.287031624411963,0.554175835488069,B0Vpe,xkcd:purple,xkcd:green,,,,,,,HESS J0632+057
3.42352654483856E+018,91.8608863419786,0.0158973932266235,22.0965972589203,0.013606945052743,0.573237721107288,0.0198978986591101,-0.608332889834028,0.0136701669543982,0.138119934134458,0.0180746391415596,nan,nan,12.166335105896,188.385321579363,0.81375073815519,12.454571723938,11.6554861068726,0.79908561706543,7.24008454150084,0.810432828264915,0.204619208835893,15.6975040460649,228.677117858675,-17.7426104547587,0.346163893229101,-0.226678237220359,-0.0485184486256069,-0.00608768004644985,23.129839847576,0.512787383661421,0.437385126102702,B0.5Ve,xkcd:purple,xkcd:green,,,,,,,IGR J06074+2205
3.43156156535722E+018,88.9793400429246,0.0253330785781145,28.7851074561774,0.0192791949957609,0.633500970878258,0.0344418473541737,-2.18886952971414,0.0211364347487688,0.597498298636425,0.0300620701164007,nan,nan,10.0100536346436,181.283966782389,1.85953081695746,10.0557098388672,9.86357116699219,0.192138671875,1.67364493301845,2.21114303317625,-0.550744754900904,10.1724126235178,224.828193193173,-4.15930204917474,1.68340525939159,-1.0029210857777,-0.00210260614380381,-0.00331512409397415,5.54296353140812,0.529840379928457,0.45549145497077,B5ne,xkcd:green,xkcd:green,,,,6.271726,6.1492877,6.4056687,HD 249179
3.44120761522981E+018,84.7273924582143,0.0202507004141808,26.3157752444017,0.0157888121902943,-0.589828789561314,0.030902111902833,-2.87955799330288,0.0162109397351742,0.524538078570811,0.0232505816966295,nan,nan,8.60199928283691,181.4450495669,-2.64353706645782,8.98754692077637,8.01044750213623,0.977099418640137,1.9064392860184,2.12603198111763,-2.02971432794246,10.403915664295,225.026227444532,-4.57726275581193,1.47438560240868,-0.783280760371747,-0.00257752519855497,0.00518197113518149,12.7621494225939,0.654223903907506,-1.25161553870589,O9.7IIIe,xkcd:bright blue,xkcd:blue,,,,,,,1A 0535+262
4.04096066237347E+018,265.755514652811,0.0815178528428078,-36.3728459151964,0.0571554973721504,-4.48260297576119,0.108550749719143,-1.6461457547451,0.0531751848757267,0.0152846596826915,0.0984680131077766,nan,nan,15.2212181091309,353.370063329925,-3.42028917242453,19.5216503143311,13.4309129714966,6.09073734283447,65.4250746015894,-3.74157929780692,2.96717199406962,56.8738478480584,240.493527125443,-3.89499046542184,-0.0475822987872885,-0.0262251290752856,-1.41650251705061,0.00415621007356224,1165.41072665268,-2.27749448196902,2.98924091307135,OI,xkcd:blue,xkcd:blue,,,,,,,XTE J1743-363
4.05455928475342E+018,263.864996882149,0.328695714473724,-32.9318231209059,0.262505441904068,-5.22990683662369,0.445142835378647,-8.58269967993417,0.336903840303421,0.0353369486239194,0.414841800928116,nan,nan,18.9148750305176,355.457601367089,-0.273041372857124,21.3163566589355,17.193675994873,4.1226806640625,28.298991252547,-10.0482950806916,-0.215465280393876,19.8367939470206,230.781001973234,-7.66157936345708,-0.107446746657621,-0.0570019735324149,-3.27416400204793,0.000353756077961647,894.504205809882,-6.66668433198601,-0.158817062939423,O8.5Iab(f) or O9Iab,xkcd:blue,xkcd:blue,,,,,,,IGR J17354-3255
4.05692210518569E+018,264.798129272514,0.0404327288269997,-30.3438132658494,0.0326970778405666,-0.427457180046508,0.0487387105822563,3.76003945083663,0.0332561321556568,0.515954942155974,0.0480206273496151,nan,nan,12.6433124542236,358.067753895708,0.445236117633344,15.0080585479736,11.2565689086914,3.75148963928223,1.93815373842799,2.95730542886505,2.36113551348212,6.56333211296236,221.006809398222,-9.57800208421621,-1.51917357212349,-0.818502367630684,-0.00922597692489372,0.00185143194930843,50.5025029789411,4.48570497791343,3.17778644916349,O8Iab(f),xkcd:blue,xkcd:blue,,,,,,,XTE J1739-302
4.06078434595955E+018,266.190685981538,0.0198618490248919,-27.2290321367955,0.0156803168356419,-0.85697418144193,0.023891095072031,-2.29582028573253,0.0155734727159143,0.787333882479544,0.0236992612481117,nan,nan,8.23456382751465,1.3578175114163,1.05195895479659,8.51140308380127,7.73541879653931,0.775984287261963,1.27010919033575,-2.40577351649925,-0.466314614128581,7.23052407308598,221.845449290868,6.12794516345657,-2.21587357378727,-1.22827071316265,-0.00392081278284816,-0.00279118008455948,4.73821037196322,-0.185979129929131,0.764747279118627,B0.5 III-Ve,xkcd:green,xkcd:green,,,,,,,HD 161103
4.06390881007642E+018,268.605298703025,0.0222459957003593,-26.3312743369477,0.0172605868428946,-0.505722074935919,0.0286290515214205,-0.667794468304362,0.0181980282068253,0.396327678000665,0.0266761779785156,nan,nan,11.6637258529663,3.23597988561468,-0.335557457403116,12.9466590881348,10.5423221588135,2.40433692932129,2.5231646829327,-0.831823855119818,0.0988602196487565,5.9825972692976,220.207277205677,17.5394288076937,-1.08435515008727,-0.64110731155164,-0.0299259088129295,0.0025589141860405,9.4441051432735,0.282457203780378,0.737408617014356,O9Ib,xkcd:blue,xkcd:blue,,,,,,,IGR J17544-2619
4.07077024367631E+018,269.643971045437,0.270389080047607,-21.389332109203,0.1902716755867,-2.36538712986673,0.351160138845444,-3.81050496147534,0.238551869988441,0.133383862286102,0.227346807718277,nan,nan,18.8137512207031,7.98621486794217,1.32659573989428,21.8037948608398,16.9907379150391,4.81305694580078,7.49715882311946,-4.48255485892972,0.147330486501899,1.49849280122377,208.600888578032,164.053888648962,-0.336769051038998,-0.205608353121103,-2.32057072849638,-0.0930406727189978,66.7699943883036,-1.82521507939434,0.445979512342001,,xkcd:grey,xkcd:grey,,,,,,,IGR J17586-2129
